author_rate,chunk_rate,chunk_ref
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
0.2,0.000833333,Thucydides
