author_rate,chunk_rate,chunk_rel,
0.2,0.000823045,DiodorusSic_Book11-1,243
0.2,0.000823045,DiodorusSic_Book11-10,
0.2,0.000823045,DiodorusSic_Book11-100,
0.2,0.000823045,DiodorusSic_Book11-101,
0.2,0.000823045,DiodorusSic_Book11-102,
0.2,0.000823045,DiodorusSic_Book11-103,
0.2,0.000823045,DiodorusSic_Book11-104,
0.2,0.000823045,DiodorusSic_Book11-105,
0.2,0.000823045,DiodorusSic_Book11-106,
0.2,0.000823045,DiodorusSic_Book11-107,
0.2,0.000823045,DiodorusSic_Book11-108,
0.2,0.000823045,DiodorusSic_Book11-109,
0.2,0.000823045,DiodorusSic_Book11-11,
0.2,0.000823045,DiodorusSic_Book11-110,
0.2,0.000823045,DiodorusSic_Book11-111,
0.2,0.000823045,DiodorusSic_Book11-112,
0.2,0.000823045,DiodorusSic_Book11-113,
0.2,0.000823045,DiodorusSic_Book11-114,
0.2,0.000823045,DiodorusSic_Book11-115,
0.2,0.000823045,DiodorusSic_Book11-116,
0.2,0.000823045,DiodorusSic_Book11-117,
0.2,0.000823045,DiodorusSic_Book11-118,
0.2,0.000823045,DiodorusSic_Book11-119,
0.2,0.000823045,DiodorusSic_Book11-12,
0.2,0.000823045,DiodorusSic_Book11-120,
0.2,0.000823045,DiodorusSic_Book11-121,
0.2,0.000823045,DiodorusSic_Book11-122,
0.2,0.000823045,DiodorusSic_Book11-123,
0.2,0.000823045,DiodorusSic_Book11-124,
0.2,0.000823045,DiodorusSic_Book11-125,
0.2,0.000823045,DiodorusSic_Book11-126,
0.2,0.000823045,DiodorusSic_Book11-127,
0.2,0.000823045,DiodorusSic_Book11-128,
0.2,0.000823045,DiodorusSic_Book11-129,
0.2,0.000823045,DiodorusSic_Book11-13,
0.2,0.000823045,DiodorusSic_Book11-130,
0.2,0.000823045,DiodorusSic_Book11-131,
0.2,0.000823045,DiodorusSic_Book11-132,
0.2,0.000823045,DiodorusSic_Book11-133,
0.2,0.000823045,DiodorusSic_Book11-134,
0.2,0.000823045,DiodorusSic_Book11-135,
0.2,0.000823045,DiodorusSic_Book11-136,
0.2,0.000823045,DiodorusSic_Book11-137,
0.2,0.000823045,DiodorusSic_Book11-138,
0.2,0.000823045,DiodorusSic_Book11-139,
0.2,0.000823045,DiodorusSic_Book11-14,
0.2,0.000823045,DiodorusSic_Book11-140,
0.2,0.000823045,DiodorusSic_Book11-141,
0.2,0.000823045,DiodorusSic_Book11-142,
0.2,0.000823045,DiodorusSic_Book11-143,
0.2,0.000823045,DiodorusSic_Book11-144,
0.2,0.000823045,DiodorusSic_Book11-145,
0.2,0.000823045,DiodorusSic_Book11-146,
0.2,0.000823045,DiodorusSic_Book11-147,
0.2,0.000823045,DiodorusSic_Book11-148,
0.2,0.000823045,DiodorusSic_Book11-149,
0.2,0.000823045,DiodorusSic_Book11-15,
0.2,0.000823045,DiodorusSic_Book11-150,
0.2,0.000823045,DiodorusSic_Book11-151,
0.2,0.000823045,DiodorusSic_Book11-152,
0.2,0.000823045,DiodorusSic_Book11-153,
0.2,0.000823045,DiodorusSic_Book11-154,
0.2,0.000823045,DiodorusSic_Book11-155,
0.2,0.000823045,DiodorusSic_Book11-156,
0.2,0.000823045,DiodorusSic_Book11-157,
0.2,0.000823045,DiodorusSic_Book11-158,
0.2,0.000823045,DiodorusSic_Book11-159,
0.2,0.000823045,DiodorusSic_Book11-16,
0.2,0.000823045,DiodorusSic_Book11-160,
0.2,0.000823045,DiodorusSic_Book11-161,
0.2,0.000823045,DiodorusSic_Book11-162,
0.2,0.000823045,DiodorusSic_Book11-163,
0.2,0.000823045,DiodorusSic_Book11-164,
0.2,0.000823045,DiodorusSic_Book11-165,
0.2,0.000823045,DiodorusSic_Book11-166,
0.2,0.000823045,DiodorusSic_Book11-167,
0.2,0.000823045,DiodorusSic_Book11-168,
0.2,0.000823045,DiodorusSic_Book11-169,
0.2,0.000823045,DiodorusSic_Book11-17,
0.2,0.000823045,DiodorusSic_Book11-170,
0.2,0.000823045,DiodorusSic_Book11-171,
0.2,0.000823045,DiodorusSic_Book11-172,
0.2,0.000823045,DiodorusSic_Book11-173,
0.2,0.000823045,DiodorusSic_Book11-174,
0.2,0.000823045,DiodorusSic_Book11-175,
0.2,0.000823045,DiodorusSic_Book11-176,
0.2,0.000823045,DiodorusSic_Book11-177,
0.2,0.000823045,DiodorusSic_Book11-178,
0.2,0.000823045,DiodorusSic_Book11-179,
0.2,0.000823045,DiodorusSic_Book11-18,
0.2,0.000823045,DiodorusSic_Book11-180,
0.2,0.000823045,DiodorusSic_Book11-181,
0.2,0.000823045,DiodorusSic_Book11-182,
0.2,0.000823045,DiodorusSic_Book11-183,
0.2,0.000823045,DiodorusSic_Book11-184,
0.2,0.000823045,DiodorusSic_Book11-185,
0.2,0.000823045,DiodorusSic_Book11-186,
0.2,0.000823045,DiodorusSic_Book11-187,
0.2,0.000823045,DiodorusSic_Book11-188,
0.2,0.000823045,DiodorusSic_Book11-189,
0.2,0.000823045,DiodorusSic_Book11-19,
0.2,0.000823045,DiodorusSic_Book11-190,
0.2,0.000823045,DiodorusSic_Book11-191,
0.2,0.000823045,DiodorusSic_Book11-192,
0.2,0.000823045,DiodorusSic_Book11-193,
0.2,0.000823045,DiodorusSic_Book11-194,
0.2,0.000823045,DiodorusSic_Book11-195,
0.2,0.000823045,DiodorusSic_Book11-196,
0.2,0.000823045,DiodorusSic_Book11-197,
0.2,0.000823045,DiodorusSic_Book11-198,
0.2,0.000823045,DiodorusSic_Book11-199,
0.2,0.000823045,DiodorusSic_Book11-2,
0.2,0.000823045,DiodorusSic_Book11-20,
0.2,0.000823045,DiodorusSic_Book11-200,
0.2,0.000823045,DiodorusSic_Book11-201,
0.2,0.000823045,DiodorusSic_Book11-202,
0.2,0.000823045,DiodorusSic_Book11-203,
0.2,0.000823045,DiodorusSic_Book11-204,
0.2,0.000823045,DiodorusSic_Book11-205,
0.2,0.000823045,DiodorusSic_Book11-206,
0.2,0.000823045,DiodorusSic_Book11-207,
0.2,0.000823045,DiodorusSic_Book11-208,
0.2,0.000823045,DiodorusSic_Book11-209,
0.2,0.000823045,DiodorusSic_Book11-21,
0.2,0.000823045,DiodorusSic_Book11-210,
0.2,0.000823045,DiodorusSic_Book11-211,
0.2,0.000823045,DiodorusSic_Book11-212,
0.2,0.000823045,DiodorusSic_Book11-213,
0.2,0.000823045,DiodorusSic_Book11-214,
0.2,0.000823045,DiodorusSic_Book11-215,
0.2,0.000823045,DiodorusSic_Book11-216,
0.2,0.000823045,DiodorusSic_Book11-217,
0.2,0.000823045,DiodorusSic_Book11-218,
0.2,0.000823045,DiodorusSic_Book11-219,
0.2,0.000823045,DiodorusSic_Book11-22,
0.2,0.000823045,DiodorusSic_Book11-220,
0.2,0.000823045,DiodorusSic_Book11-221,
0.2,0.000823045,DiodorusSic_Book11-222,
0.2,0.000823045,DiodorusSic_Book11-223,
0.2,0.000823045,DiodorusSic_Book11-224,
0.2,0.000823045,DiodorusSic_Book11-225,
0.2,0.000823045,DiodorusSic_Book11-226,
0.2,0.000823045,DiodorusSic_Book11-227,
0.2,0.000823045,DiodorusSic_Book11-228,
0.2,0.000823045,DiodorusSic_Book11-229,
0.2,0.000823045,DiodorusSic_Book11-23,
0.2,0.000823045,DiodorusSic_Book11-230,
0.2,0.000823045,DiodorusSic_Book11-231,
0.2,0.000823045,DiodorusSic_Book11-232,
0.2,0.000823045,DiodorusSic_Book11-233,
0.2,0.000823045,DiodorusSic_Book11-234,
0.2,0.000823045,DiodorusSic_Book11-235,
0.2,0.000823045,DiodorusSic_Book11-236,
0.2,0.000823045,DiodorusSic_Book11-237,
0.2,0.000823045,DiodorusSic_Book11-238,
0.2,0.000823045,DiodorusSic_Book11-239,
0.2,0.000823045,DiodorusSic_Book11-24,
0.2,0.000823045,DiodorusSic_Book11-240,
0.2,0.000823045,DiodorusSic_Book11-241,
0.2,0.000823045,DiodorusSic_Book11-242,
0.2,0.000823045,DiodorusSic_Book11-243,
0.2,0.000823045,DiodorusSic_Book11-25,
0.2,0.000823045,DiodorusSic_Book11-26,
0.2,0.000823045,DiodorusSic_Book11-27,
0.2,0.000823045,DiodorusSic_Book11-28,
0.2,0.000823045,DiodorusSic_Book11-29,
0.2,0.000823045,DiodorusSic_Book11-3,
0.2,0.000823045,DiodorusSic_Book11-30,
0.2,0.000823045,DiodorusSic_Book11-31,
0.2,0.000823045,DiodorusSic_Book11-32,
0.2,0.000823045,DiodorusSic_Book11-33,
0.2,0.000823045,DiodorusSic_Book11-34,
0.2,0.000823045,DiodorusSic_Book11-35,
0.2,0.000823045,DiodorusSic_Book11-36,
0.2,0.000823045,DiodorusSic_Book11-37,
0.2,0.000823045,DiodorusSic_Book11-38,
0.2,0.000823045,DiodorusSic_Book11-39,
0.2,0.000823045,DiodorusSic_Book11-4,
0.2,0.000823045,DiodorusSic_Book11-40,
0.2,0.000823045,DiodorusSic_Book11-41,
0.2,0.000823045,DiodorusSic_Book11-42,
0.2,0.000823045,DiodorusSic_Book11-43,
0.2,0.000823045,DiodorusSic_Book11-44,
0.2,0.000823045,DiodorusSic_Book11-45,
0.2,0.000823045,DiodorusSic_Book11-46,
0.2,0.000823045,DiodorusSic_Book11-47,
0.2,0.000823045,DiodorusSic_Book11-48,
0.2,0.000823045,DiodorusSic_Book11-49,
0.2,0.000823045,DiodorusSic_Book11-5,
0.2,0.000823045,DiodorusSic_Book11-50,
0.2,0.000823045,DiodorusSic_Book11-51,
0.2,0.000823045,DiodorusSic_Book11-52,
0.2,0.000823045,DiodorusSic_Book11-53,
0.2,0.000823045,DiodorusSic_Book11-54,
0.2,0.000823045,DiodorusSic_Book11-55,
0.2,0.000823045,DiodorusSic_Book11-56,
0.2,0.000823045,DiodorusSic_Book11-57,
0.2,0.000823045,DiodorusSic_Book11-58,
0.2,0.000823045,DiodorusSic_Book11-59,
0.2,0.000823045,DiodorusSic_Book11-6,
0.2,0.000823045,DiodorusSic_Book11-60,
0.2,0.000823045,DiodorusSic_Book11-61,
0.2,0.000823045,DiodorusSic_Book11-62,
0.2,0.000823045,DiodorusSic_Book11-63,
0.2,0.000823045,DiodorusSic_Book11-64,
0.2,0.000823045,DiodorusSic_Book11-65,
0.2,0.000823045,DiodorusSic_Book11-66,
0.2,0.000823045,DiodorusSic_Book11-67,
0.2,0.000823045,DiodorusSic_Book11-68,
0.2,0.000823045,DiodorusSic_Book11-69,
0.2,0.000823045,DiodorusSic_Book11-7,
0.2,0.000823045,DiodorusSic_Book11-70,
0.2,0.000823045,DiodorusSic_Book11-71,
0.2,0.000823045,DiodorusSic_Book11-72,
0.2,0.000823045,DiodorusSic_Book11-73,
0.2,0.000823045,DiodorusSic_Book11-74,
0.2,0.000823045,DiodorusSic_Book11-75,
0.2,0.000823045,DiodorusSic_Book11-76,
0.2,0.000823045,DiodorusSic_Book11-77,
0.2,0.000823045,DiodorusSic_Book11-78,
0.2,0.000823045,DiodorusSic_Book11-79,
0.2,0.000823045,DiodorusSic_Book11-8,
0.2,0.000823045,DiodorusSic_Book11-80,
0.2,0.000823045,DiodorusSic_Book11-81,
0.2,0.000823045,DiodorusSic_Book11-82,
0.2,0.000823045,DiodorusSic_Book11-83,
0.2,0.000823045,DiodorusSic_Book11-84,
0.2,0.000823045,DiodorusSic_Book11-85,
0.2,0.000823045,DiodorusSic_Book11-86,
0.2,0.000823045,DiodorusSic_Book11-87,
0.2,0.000823045,DiodorusSic_Book11-88,
0.2,0.000823045,DiodorusSic_Book11-89,
0.2,0.000823045,DiodorusSic_Book11-9,
0.2,0.000823045,DiodorusSic_Book11-90,
0.2,0.000823045,DiodorusSic_Book11-91,
0.2,0.000823045,DiodorusSic_Book11-92,
0.2,0.000823045,DiodorusSic_Book11-93,
0.2,0.000823045,DiodorusSic_Book11-94,
0.2,0.000823045,DiodorusSic_Book11-95,
0.2,0.000823045,DiodorusSic_Book11-96,
0.2,0.000823045,DiodorusSic_Book11-97,
0.2,0.000823045,DiodorusSic_Book11-98,
0.2,0.000823045,DiodorusSic_Book11-99,
0.2,0.000641026,Herodotus_Book1-1,312
0.2,0.000641026,Herodotus_Book1-10,
0.2,0.000641026,Herodotus_Book1-100,
0.2,0.000641026,Herodotus_Book1-101,
0.2,0.000641026,Herodotus_Book1-102,
0.2,0.000641026,Herodotus_Book1-103,
0.2,0.000641026,Herodotus_Book1-104,
0.2,0.000641026,Herodotus_Book1-105,
0.2,0.000641026,Herodotus_Book1-106,
0.2,0.000641026,Herodotus_Book1-107,
0.2,0.000641026,Herodotus_Book1-108,
0.2,0.000641026,Herodotus_Book1-109,
0.2,0.000641026,Herodotus_Book1-11,
0.2,0.000641026,Herodotus_Book1-110,
0.2,0.000641026,Herodotus_Book1-111,
0.2,0.000641026,Herodotus_Book1-112,
0.2,0.000641026,Herodotus_Book1-113,
0.2,0.000641026,Herodotus_Book1-114,
0.2,0.000641026,Herodotus_Book1-115,
0.2,0.000641026,Herodotus_Book1-116,
0.2,0.000641026,Herodotus_Book1-117,
0.2,0.000641026,Herodotus_Book1-118,
0.2,0.000641026,Herodotus_Book1-119,
0.2,0.000641026,Herodotus_Book1-12,
0.2,0.000641026,Herodotus_Book1-120,
0.2,0.000641026,Herodotus_Book1-121,
0.2,0.000641026,Herodotus_Book1-122,
0.2,0.000641026,Herodotus_Book1-123,
0.2,0.000641026,Herodotus_Book1-124,
0.2,0.000641026,Herodotus_Book1-125,
0.2,0.000641026,Herodotus_Book1-126,
0.2,0.000641026,Herodotus_Book1-127,
0.2,0.000641026,Herodotus_Book1-128,
0.2,0.000641026,Herodotus_Book1-129,
0.2,0.000641026,Herodotus_Book1-13,
0.2,0.000641026,Herodotus_Book1-130,
0.2,0.000641026,Herodotus_Book1-131,
0.2,0.000641026,Herodotus_Book1-132,
0.2,0.000641026,Herodotus_Book1-133,
0.2,0.000641026,Herodotus_Book1-134,
0.2,0.000641026,Herodotus_Book1-135,
0.2,0.000641026,Herodotus_Book1-136,
0.2,0.000641026,Herodotus_Book1-137,
0.2,0.000641026,Herodotus_Book1-138,
0.2,0.000641026,Herodotus_Book1-139,
0.2,0.000641026,Herodotus_Book1-14,
0.2,0.000641026,Herodotus_Book1-140,
0.2,0.000641026,Herodotus_Book1-141,
0.2,0.000641026,Herodotus_Book1-142,
0.2,0.000641026,Herodotus_Book1-143,
0.2,0.000641026,Herodotus_Book1-144,
0.2,0.000641026,Herodotus_Book1-145,
0.2,0.000641026,Herodotus_Book1-146,
0.2,0.000641026,Herodotus_Book1-147,
0.2,0.000641026,Herodotus_Book1-148,
0.2,0.000641026,Herodotus_Book1-149,
0.2,0.000641026,Herodotus_Book1-15,
0.2,0.000641026,Herodotus_Book1-150,
0.2,0.000641026,Herodotus_Book1-151,
0.2,0.000641026,Herodotus_Book1-152,
0.2,0.000641026,Herodotus_Book1-153,
0.2,0.000641026,Herodotus_Book1-154,
0.2,0.000641026,Herodotus_Book1-155,
0.2,0.000641026,Herodotus_Book1-156,
0.2,0.000641026,Herodotus_Book1-157,
0.2,0.000641026,Herodotus_Book1-158,
0.2,0.000641026,Herodotus_Book1-159,
0.2,0.000641026,Herodotus_Book1-16,
0.2,0.000641026,Herodotus_Book1-160,
0.2,0.000641026,Herodotus_Book1-161,
0.2,0.000641026,Herodotus_Book1-162,
0.2,0.000641026,Herodotus_Book1-163,
0.2,0.000641026,Herodotus_Book1-164,
0.2,0.000641026,Herodotus_Book1-165,
0.2,0.000641026,Herodotus_Book1-166,
0.2,0.000641026,Herodotus_Book1-167,
0.2,0.000641026,Herodotus_Book1-168,
0.2,0.000641026,Herodotus_Book1-169,
0.2,0.000641026,Herodotus_Book1-17,
0.2,0.000641026,Herodotus_Book1-170,
0.2,0.000641026,Herodotus_Book1-171,
0.2,0.000641026,Herodotus_Book1-172,
0.2,0.000641026,Herodotus_Book1-173,
0.2,0.000641026,Herodotus_Book1-174,
0.2,0.000641026,Herodotus_Book1-175,
0.2,0.000641026,Herodotus_Book1-176,
0.2,0.000641026,Herodotus_Book1-177,
0.2,0.000641026,Herodotus_Book1-178,
0.2,0.000641026,Herodotus_Book1-179,
0.2,0.000641026,Herodotus_Book1-18,
0.2,0.000641026,Herodotus_Book1-180,
0.2,0.000641026,Herodotus_Book1-181,
0.2,0.000641026,Herodotus_Book1-182,
0.2,0.000641026,Herodotus_Book1-183,
0.2,0.000641026,Herodotus_Book1-184,
0.2,0.000641026,Herodotus_Book1-185,
0.2,0.000641026,Herodotus_Book1-186,
0.2,0.000641026,Herodotus_Book1-187,
0.2,0.000641026,Herodotus_Book1-188,
0.2,0.000641026,Herodotus_Book1-189,
0.2,0.000641026,Herodotus_Book1-19,
0.2,0.000641026,Herodotus_Book1-190,
0.2,0.000641026,Herodotus_Book1-191,
0.2,0.000641026,Herodotus_Book1-192,
0.2,0.000641026,Herodotus_Book1-193,
0.2,0.000641026,Herodotus_Book1-194,
0.2,0.000641026,Herodotus_Book1-195,
0.2,0.000641026,Herodotus_Book1-196,
0.2,0.000641026,Herodotus_Book1-197,
0.2,0.000641026,Herodotus_Book1-198,
0.2,0.000641026,Herodotus_Book1-199,
0.2,0.000641026,Herodotus_Book1-2,
0.2,0.000641026,Herodotus_Book1-20,
0.2,0.000641026,Herodotus_Book1-200,
0.2,0.000641026,Herodotus_Book1-201,
0.2,0.000641026,Herodotus_Book1-202,
0.2,0.000641026,Herodotus_Book1-203,
0.2,0.000641026,Herodotus_Book1-204,
0.2,0.000641026,Herodotus_Book1-205,
0.2,0.000641026,Herodotus_Book1-206,
0.2,0.000641026,Herodotus_Book1-207,
0.2,0.000641026,Herodotus_Book1-208,
0.2,0.000641026,Herodotus_Book1-209,
0.2,0.000641026,Herodotus_Book1-21,
0.2,0.000641026,Herodotus_Book1-210,
0.2,0.000641026,Herodotus_Book1-211,
0.2,0.000641026,Herodotus_Book1-212,
0.2,0.000641026,Herodotus_Book1-213,
0.2,0.000641026,Herodotus_Book1-214,
0.2,0.000641026,Herodotus_Book1-215,
0.2,0.000641026,Herodotus_Book1-216,
0.2,0.000641026,Herodotus_Book1-217,
0.2,0.000641026,Herodotus_Book1-218,
0.2,0.000641026,Herodotus_Book1-219,
0.2,0.000641026,Herodotus_Book1-22,
0.2,0.000641026,Herodotus_Book1-220,
0.2,0.000641026,Herodotus_Book1-221,
0.2,0.000641026,Herodotus_Book1-222,
0.2,0.000641026,Herodotus_Book1-223,
0.2,0.000641026,Herodotus_Book1-224,
0.2,0.000641026,Herodotus_Book1-225,
0.2,0.000641026,Herodotus_Book1-226,
0.2,0.000641026,Herodotus_Book1-227,
0.2,0.000641026,Herodotus_Book1-228,
0.2,0.000641026,Herodotus_Book1-229,
0.2,0.000641026,Herodotus_Book1-23,
0.2,0.000641026,Herodotus_Book1-230,
0.2,0.000641026,Herodotus_Book1-231,
0.2,0.000641026,Herodotus_Book1-232,
0.2,0.000641026,Herodotus_Book1-233,
0.2,0.000641026,Herodotus_Book1-234,
0.2,0.000641026,Herodotus_Book1-235,
0.2,0.000641026,Herodotus_Book1-236,
0.2,0.000641026,Herodotus_Book1-237,
0.2,0.000641026,Herodotus_Book1-238,
0.2,0.000641026,Herodotus_Book1-239,
0.2,0.000641026,Herodotus_Book1-24,
0.2,0.000641026,Herodotus_Book1-240,
0.2,0.000641026,Herodotus_Book1-241,
0.2,0.000641026,Herodotus_Book1-242,
0.2,0.000641026,Herodotus_Book1-243,
0.2,0.000641026,Herodotus_Book1-244,
0.2,0.000641026,Herodotus_Book1-245,
0.2,0.000641026,Herodotus_Book1-246,
0.2,0.000641026,Herodotus_Book1-247,
0.2,0.000641026,Herodotus_Book1-248,
0.2,0.000641026,Herodotus_Book1-249,
0.2,0.000641026,Herodotus_Book1-25,
0.2,0.000641026,Herodotus_Book1-250,
0.2,0.000641026,Herodotus_Book1-251,
0.2,0.000641026,Herodotus_Book1-252,
0.2,0.000641026,Herodotus_Book1-253,
0.2,0.000641026,Herodotus_Book1-254,
0.2,0.000641026,Herodotus_Book1-255,
0.2,0.000641026,Herodotus_Book1-256,
0.2,0.000641026,Herodotus_Book1-257,
0.2,0.000641026,Herodotus_Book1-258,
0.2,0.000641026,Herodotus_Book1-259,
0.2,0.000641026,Herodotus_Book1-26,
0.2,0.000641026,Herodotus_Book1-260,
0.2,0.000641026,Herodotus_Book1-261,
0.2,0.000641026,Herodotus_Book1-262,
0.2,0.000641026,Herodotus_Book1-263,
0.2,0.000641026,Herodotus_Book1-264,
0.2,0.000641026,Herodotus_Book1-265,
0.2,0.000641026,Herodotus_Book1-266,
0.2,0.000641026,Herodotus_Book1-267,
0.2,0.000641026,Herodotus_Book1-268,
0.2,0.000641026,Herodotus_Book1-269,
0.2,0.000641026,Herodotus_Book1-27,
0.2,0.000641026,Herodotus_Book1-270,
0.2,0.000641026,Herodotus_Book1-271,
0.2,0.000641026,Herodotus_Book1-272,
0.2,0.000641026,Herodotus_Book1-273,
0.2,0.000641026,Herodotus_Book1-274,
0.2,0.000641026,Herodotus_Book1-275,
0.2,0.000641026,Herodotus_Book1-276,
0.2,0.000641026,Herodotus_Book1-277,
0.2,0.000641026,Herodotus_Book1-278,
0.2,0.000641026,Herodotus_Book1-279,
0.2,0.000641026,Herodotus_Book1-28,
0.2,0.000641026,Herodotus_Book1-280,
0.2,0.000641026,Herodotus_Book1-281,
0.2,0.000641026,Herodotus_Book1-282,
0.2,0.000641026,Herodotus_Book1-283,
0.2,0.000641026,Herodotus_Book1-284,
0.2,0.000641026,Herodotus_Book1-285,
0.2,0.000641026,Herodotus_Book1-286,
0.2,0.000641026,Herodotus_Book1-287,
0.2,0.000641026,Herodotus_Book1-288,
0.2,0.000641026,Herodotus_Book1-289,
0.2,0.000641026,Herodotus_Book1-29,
0.2,0.000641026,Herodotus_Book1-290,
0.2,0.000641026,Herodotus_Book1-291,
0.2,0.000641026,Herodotus_Book1-292,
0.2,0.000641026,Herodotus_Book1-293,
0.2,0.000641026,Herodotus_Book1-294,
0.2,0.000641026,Herodotus_Book1-295,
0.2,0.000641026,Herodotus_Book1-296,
0.2,0.000641026,Herodotus_Book1-297,
0.2,0.000641026,Herodotus_Book1-298,
0.2,0.000641026,Herodotus_Book1-299,
0.2,0.000641026,Herodotus_Book1-3,
0.2,0.000641026,Herodotus_Book1-30,
0.2,0.000641026,Herodotus_Book1-300,
0.2,0.000641026,Herodotus_Book1-301,
0.2,0.000641026,Herodotus_Book1-302,
0.2,0.000641026,Herodotus_Book1-303,
0.2,0.000641026,Herodotus_Book1-304,
0.2,0.000641026,Herodotus_Book1-305,
0.2,0.000641026,Herodotus_Book1-306,
0.2,0.000641026,Herodotus_Book1-307,
0.2,0.000641026,Herodotus_Book1-308,
0.2,0.000641026,Herodotus_Book1-309,
0.2,0.000641026,Herodotus_Book1-31,
0.2,0.000641026,Herodotus_Book1-310,
0.2,0.000641026,Herodotus_Book1-311,
0.2,0.000641026,Herodotus_Book1-312,
0.2,0.000641026,Herodotus_Book1-32,
0.2,0.000641026,Herodotus_Book1-33,
0.2,0.000641026,Herodotus_Book1-34,
0.2,0.000641026,Herodotus_Book1-35,
0.2,0.000641026,Herodotus_Book1-36,
0.2,0.000641026,Herodotus_Book1-37,
0.2,0.000641026,Herodotus_Book1-38,
0.2,0.000641026,Herodotus_Book1-39,
0.2,0.000641026,Herodotus_Book1-4,
0.2,0.000641026,Herodotus_Book1-40,
0.2,0.000641026,Herodotus_Book1-41,
0.2,0.000641026,Herodotus_Book1-42,
0.2,0.000641026,Herodotus_Book1-43,
0.2,0.000641026,Herodotus_Book1-44,
0.2,0.000641026,Herodotus_Book1-45,
0.2,0.000641026,Herodotus_Book1-46,
0.2,0.000641026,Herodotus_Book1-47,
0.2,0.000641026,Herodotus_Book1-48,
0.2,0.000641026,Herodotus_Book1-49,
0.2,0.000641026,Herodotus_Book1-5,
0.2,0.000641026,Herodotus_Book1-50,
0.2,0.000641026,Herodotus_Book1-51,
0.2,0.000641026,Herodotus_Book1-52,
0.2,0.000641026,Herodotus_Book1-53,
0.2,0.000641026,Herodotus_Book1-54,
0.2,0.000641026,Herodotus_Book1-55,
0.2,0.000641026,Herodotus_Book1-56,
0.2,0.000641026,Herodotus_Book1-57,
0.2,0.000641026,Herodotus_Book1-58,
0.2,0.000641026,Herodotus_Book1-59,
0.2,0.000641026,Herodotus_Book1-6,
0.2,0.000641026,Herodotus_Book1-60,
0.2,0.000641026,Herodotus_Book1-61,
0.2,0.000641026,Herodotus_Book1-62,
0.2,0.000641026,Herodotus_Book1-63,
0.2,0.000641026,Herodotus_Book1-64,
0.2,0.000641026,Herodotus_Book1-65,
0.2,0.000641026,Herodotus_Book1-66,
0.2,0.000641026,Herodotus_Book1-67,
0.2,0.000641026,Herodotus_Book1-68,
0.2,0.000641026,Herodotus_Book1-69,
0.2,0.000641026,Herodotus_Book1-7,
0.2,0.000641026,Herodotus_Book1-70,
0.2,0.000641026,Herodotus_Book1-71,
0.2,0.000641026,Herodotus_Book1-72,
0.2,0.000641026,Herodotus_Book1-73,
0.2,0.000641026,Herodotus_Book1-74,
0.2,0.000641026,Herodotus_Book1-75,
0.2,0.000641026,Herodotus_Book1-76,
0.2,0.000641026,Herodotus_Book1-77,
0.2,0.000641026,Herodotus_Book1-78,
0.2,0.000641026,Herodotus_Book1-79,
0.2,0.000641026,Herodotus_Book1-8,
0.2,0.000641026,Herodotus_Book1-80,
0.2,0.000641026,Herodotus_Book1-81,
0.2,0.000641026,Herodotus_Book1-82,
0.2,0.000641026,Herodotus_Book1-83,
0.2,0.000641026,Herodotus_Book1-84,
0.2,0.000641026,Herodotus_Book1-85,
0.2,0.000641026,Herodotus_Book1-86,
0.2,0.000641026,Herodotus_Book1-87,
0.2,0.000641026,Herodotus_Book1-88,
0.2,0.000641026,Herodotus_Book1-89,
0.2,0.000641026,Herodotus_Book1-9,
0.2,0.000641026,Herodotus_Book1-90,
0.2,0.000641026,Herodotus_Book1-91,
0.2,0.000641026,Herodotus_Book1-92,
0.2,0.000641026,Herodotus_Book1-93,
0.2,0.000641026,Herodotus_Book1-94,
0.2,0.000641026,Herodotus_Book1-95,
0.2,0.000641026,Herodotus_Book1-96,
0.2,0.000641026,Herodotus_Book1-97,
0.2,0.000641026,Herodotus_Book1-98,
0.2,0.000641026,Herodotus_Book1-99,
0.2,0.000966184,Plutarch_Alcibiades-1,207
0.2,0.000966184,Plutarch_Alcibiades-10,
0.2,0.000966184,Plutarch_Alcibiades-100,
0.2,0.000966184,Plutarch_Alcibiades-101,
0.2,0.000966184,Plutarch_Alcibiades-102,
0.2,0.000966184,Plutarch_Alcibiades-103,
0.2,0.000966184,Plutarch_Alcibiades-104,
0.2,0.000966184,Plutarch_Alcibiades-105,
0.2,0.000966184,Plutarch_Alcibiades-106,
0.2,0.000966184,Plutarch_Alcibiades-107,
0.2,0.000966184,Plutarch_Alcibiades-11,
0.2,0.000966184,Plutarch_Alcibiades-12,
0.2,0.000966184,Plutarch_Alcibiades-13,
0.2,0.000966184,Plutarch_Alcibiades-14,
0.2,0.000966184,Plutarch_Alcibiades-15,
0.2,0.000966184,Plutarch_Alcibiades-16,
0.2,0.000966184,Plutarch_Alcibiades-17,
0.2,0.000966184,Plutarch_Alcibiades-18,
0.2,0.000966184,Plutarch_Alcibiades-19,
0.2,0.000966184,Plutarch_Alcibiades-2,
0.2,0.000966184,Plutarch_Alcibiades-20,
0.2,0.000966184,Plutarch_Alcibiades-21,
0.2,0.000966184,Plutarch_Alcibiades-22,
0.2,0.000966184,Plutarch_Alcibiades-23,
0.2,0.000966184,Plutarch_Alcibiades-24,
0.2,0.000966184,Plutarch_Alcibiades-25,
0.2,0.000966184,Plutarch_Alcibiades-26,
