"","x"
"3221","frequency"
"3222","z-score"
"3223","frequency"
"3224","z-score"
"3225","frequency"
"3226","z-score"
"3227","frequency"
"3228","z-score"
"3229","frequency"
"3230","z-score"
"3231","frequency"
"3232","z-score"
"3233","frequency"
"3234","z-score"
"3235","frequency"
"3236","z-score"
"3237","frequency"
"3238","z-score"
"3239","frequency"
"3240","z-score"
"3241","frequency"
"3242","z-score"
"3243","frequency"
"3244","z-score"
"3245","frequency"
"3246","z-score"
"3247","frequency"
"3248","z-score"
"3249","frequency"
"3250","z-score"
"3251","frequency"
"3252","z-score"
"3253","frequency"
"3254","z-score"
"3255","frequency"
"3256","z-score"
"3257","frequency"
"3258","z-score"
"3259","frequency"
"3260","z-score"
"3261","frequency"
"3262","z-score"
"3263","frequency"
"3264","z-score"
"3265","frequency"
"3266","z-score"
"3267","frequency"
"3268","z-score"
"3269","frequency"
"3270","z-score"
"3271","frequency"
"3272","z-score"
"3273","frequency"
"3274","z-score"
"3275","frequency"
"3276","z-score"
"3277","frequency"
"3278","z-score"
"3279","frequency"
"3280","z-score"
"3281","frequency"
"3282","z-score"
"3283","frequency"
"3284","z-score"
"3285","frequency"
"3286","z-score"
"3287","frequency"
"3288","z-score"
"3289","frequency"
"3290","z-score"
"3291","frequency"
"3292","z-score"
"3293","frequency"
"3294","z-score"
"3295","frequency"
"3296","z-score"
"3297","frequency"
"3298","z-score"
"3299","frequency"
"3300","z-score"
"3301","frequency"
"3302","z-score"
"3303","frequency"
"3304","z-score"
"3305","frequency"
"3306","z-score"
"3307","frequency"
"3308","z-score"
"3309","frequency"
"3310","z-score"
"3311","frequency"
"3312","z-score"
"3313","frequency"
"3314","z-score"
"3315","frequency"
"3316","z-score"
"3317","frequency"
"3318","z-score"
"3319","frequency"
"3320","z-score"
"3321","frequency"
"3322","z-score"
"3323","frequency"
"3324","z-score"
"3325","frequency"
"3326","z-score"
"3327","frequency"
"3328","z-score"
"3329","frequency"
"3330","z-score"
"3331","frequency"
"3332","z-score"
"3333","frequency"
"3334","z-score"
"3335","frequency"
"3336","z-score"
"3337","frequency"
"3338","z-score"
"3339","frequency"
"3340","z-score"
"3341","frequency"
"3342","z-score"
"3343","frequency"
"3344","z-score"
"3345","frequency"
"3346","z-score"
"3347","frequency"
"3348","z-score"
"3349","frequency"
"3350","z-score"
"3351","frequency"
"3352","z-score"
"3353","frequency"
"3354","z-score"
"3355","frequency"
"3356","z-score"
"3357","frequency"
"3358","z-score"
"3359","frequency"
"3360","z-score"
"3361","frequency"
"3362","z-score"
"3363","frequency"
"3364","z-score"
"3365","frequency"
"3366","z-score"
"3367","frequency"
"3368","z-score"
"3369","frequency"
"3370","z-score"
"3371","frequency"
"3372","z-score"
"3373","frequency"
"3374","z-score"
"3375","frequency"
"3376","z-score"
"3377","frequency"
"3378","z-score"
"3379","frequency"
"3380","z-score"
"3381","frequency"
"3382","z-score"
"3383","frequency"
"3384","z-score"
"3385","frequency"
"3386","z-score"
"3387","frequency"
"3388","z-score"
"3389","frequency"
"3390","z-score"
"3391","frequency"
"3392","z-score"
"3393","frequency"
"3394","z-score"
"3395","frequency"
"3396","z-score"
"3397","frequency"
"3398","z-score"
"3399","frequency"
"3400","z-score"
"3401","frequency"
"3402","z-score"
"3403","frequency"
"3404","z-score"
"3405","frequency"
"3406","z-score"
"3407","frequency"
"3408","z-score"
"3409","frequency"
"3410","z-score"
"3411","frequency"
"3412","z-score"
"3413","frequency"
"3414","z-score"
"3415","frequency"
"3416","z-score"
"3417","frequency"
"3418","z-score"
"3419","frequency"
"3420","z-score"
"3421","frequency"
"3422","z-score"
"3423","frequency"
"3424","z-score"
"3425","frequency"
"3426","z-score"
"3427","frequency"
"3428","z-score"
"3429","frequency"
"3430","z-score"
"3431","frequency"
"3432","z-score"
"3433","frequency"
"3434","z-score"
"3435","frequency"
"3436","z-score"
"3437","frequency"
"3438","z-score"
"3439","frequency"
"3440","z-score"
"3441","frequency"
"3442","z-score"
"3443","frequency"
"3444","z-score"
"3445","frequency"
"3446","z-score"
"3447","frequency"
"3448","z-score"
"3449","frequency"
"3450","z-score"
"3451","frequency"
"3452","z-score"
"3453","frequency"
"3454","z-score"
"3455","frequency"
"3456","z-score"
"3457","frequency"
"3458","z-score"
"3459","frequency"
"3460","z-score"
"3461","frequency"
"3462","z-score"
"3463","frequency"
"3464","z-score"
"3465","frequency"
"3466","z-score"
"3467","frequency"
"3468","z-score"
"3469","frequency"
"3470","z-score"
"3471","frequency"
"3472","z-score"
"3473","frequency"
"3474","z-score"
"3475","frequency"
"3476","z-score"
"3477","frequency"
"3478","z-score"
"3479","frequency"
"3480","z-score"
"3481","frequency"
"3482","z-score"
"3483","frequency"
"3484","z-score"
"3485","frequency"
"3486","z-score"
"3487","frequency"
"3488","z-score"
"3489","frequency"
"3490","z-score"
"3491","frequency"
"3492","z-score"
"3493","frequency"
"3494","z-score"
"3495","frequency"
"3496","z-score"
"3497","frequency"
"3498","z-score"
"3499","frequency"
"3500","z-score"
"3501","frequency"
"3502","z-score"
"3503","frequency"
"3504","z-score"
"3505","frequency"
"3506","z-score"
"3507","frequency"
"3508","z-score"
"3509","frequency"
"3510","z-score"
"3511","frequency"
"3512","z-score"
"3513","frequency"
"3514","z-score"
"3515","frequency"
"3516","z-score"
"3517","frequency"
"3518","z-score"
"3519","frequency"
"3520","z-score"
"3521","frequency"
"3522","z-score"
"3523","frequency"
"3524","z-score"
"3525","frequency"
"3526","z-score"
"3527","frequency"
"3528","z-score"
"3529","frequency"
"3530","z-score"
"3531","frequency"
"3532","z-score"
"3533","frequency"
"3534","z-score"
"3535","frequency"
"3536","z-score"
"3537","frequency"
"3538","z-score"
"3539","frequency"
"3540","z-score"
"3541","frequency"
"3542","z-score"
"3543","frequency"
"3544","z-score"
"3545","frequency"
"3546","z-score"
"3547","frequency"
"3548","z-score"
"3549","frequency"
"3550","z-score"
"3551","frequency"
"3552","z-score"
"3553","frequency"
"3554","z-score"
"3555","frequency"
"3556","z-score"
"3557","frequency"
"3558","z-score"
"3559","frequency"
"3560","z-score"
"3561","frequency"
"3562","z-score"
"3563","frequency"
"3564","z-score"
"3565","frequency"
"3566","z-score"
"3567","frequency"
"3568","z-score"
"3569","frequency"
"3570","z-score"
"3571","frequency"
"3572","z-score"
"3573","frequency"
"3574","z-score"
"3575","frequency"
"3576","z-score"
"3577","frequency"
"3578","z-score"
"3579","frequency"
"3580","z-score"
"3581","frequency"
"3582","z-score"
"3583","frequency"
"3584","z-score"
"3585","frequency"
"3586","z-score"
"3587","frequency"
"3588","z-score"
"3589","frequency"
"3590","z-score"
"3591","frequency"
"3592","z-score"
"3593","frequency"
"3594","z-score"
"3595","frequency"
"3596","z-score"
"3597","frequency"
"3598","z-score"
"3599","frequency"
"3600","z-score"
"3601","frequency"
"3602","z-score"
"3603","frequency"
"3604","z-score"
"3605","frequency"
"3606","z-score"
"3607","frequency"
"3608","z-score"
"3609","frequency"
"3610","z-score"
"3611","frequency"
"3612","z-score"
"3613","frequency"
"3614","z-score"
"3615","frequency"
"3616","z-score"
"3617","frequency"
"3618","z-score"
"3619","frequency"
"3620","z-score"
"3621","frequency"
"3622","z-score"
"3623","frequency"
"3624","z-score"
"3625","frequency"
"3626","z-score"
"3627","frequency"
"3628","z-score"
"3629","frequency"
"3630","z-score"
"3631","frequency"
"3632","z-score"
"3633","frequency"
"3634","z-score"
"3635","frequency"
"3636","z-score"
"3637","frequency"
"3638","z-score"
"3639","frequency"
"3640","z-score"
"3641","frequency"
"3642","z-score"
"3643","frequency"
"3644","z-score"
"3645","frequency"
"3646","z-score"
"3647","frequency"
"3648","z-score"
"3649","frequency"
"3650","z-score"
"3651","frequency"
"3652","z-score"
"3653","frequency"
"3654","z-score"
"3655","frequency"
"3656","z-score"
"3657","frequency"
"3658","z-score"
"3659","frequency"
"3660","z-score"
"3661","frequency"
"3662","z-score"
"3663","frequency"
"3664","z-score"
"3665","frequency"
"3666","z-score"
"3667","frequency"
"3668","z-score"
"3669","frequency"
"3670","z-score"
"3671","frequency"
"3672","z-score"
"3673","frequency"
"3674","z-score"
"3675","frequency"
"3676","z-score"
"3677","frequency"
"3678","z-score"
"3679","frequency"
"3680","z-score"
"3681","frequency"
"3682","z-score"
"3683","frequency"
"3684","z-score"
"3685","frequency"
"3686","z-score"
"3687","frequency"
"3688","z-score"
"3689","frequency"
"3690","z-score"
"3691","frequency"
"3692","z-score"
"3693","frequency"
"3694","z-score"
"3695","frequency"
"3696","z-score"
"3697","frequency"
"3698","z-score"
"3699","frequency"
"3700","z-score"
"3701","frequency"
"3702","z-score"
"3703","frequency"
"3704","z-score"
"3705","frequency"
"3706","z-score"
"3707","frequency"
"3708","z-score"
"3709","frequency"
"3710","z-score"
"3711","frequency"
"3712","z-score"
"3713","frequency"
"3714","z-score"
"3715","frequency"
"3716","z-score"
"3717","frequency"
"3718","z-score"
"3719","frequency"
"3720","z-score"
"3721","frequency"
"3722","z-score"
"3723","frequency"
"3724","z-score"
"3725","frequency"
"3726","z-score"
"3727","frequency"
"3728","z-score"
"3729","frequency"
"3730","z-score"
"3731","frequency"
"3732","z-score"
"3733","frequency"
"3734","z-score"
"3735","frequency"
"3736","z-score"
"3737","frequency"
"3738","z-score"
"3739","frequency"
"3740","z-score"
"3741","frequency"
"3742","z-score"
"3743","frequency"
"3744","z-score"
"3745","frequency"
"3746","z-score"
"3747","frequency"
"3748","z-score"
"3749","frequency"
"3750","z-score"
"3751","frequency"
"3752","z-score"
"3753","frequency"
"3754","z-score"
"3755","frequency"
"3756","z-score"
"3757","frequency"
"3758","z-score"
"3759","frequency"
"3760","z-score"
"3761","frequency"
"3762","z-score"
"3763","frequency"
"3764","z-score"
"3765","frequency"
"3766","z-score"
"3767","frequency"
"3768","z-score"
"3769","frequency"
"3770","z-score"
"3771","frequency"
"3772","z-score"
"3773","frequency"
"3774","z-score"
"3775","frequency"
"3776","z-score"
"3777","frequency"
"3778","z-score"
"3779","frequency"
"3780","z-score"
"3781","frequency"
"3782","z-score"
"3783","frequency"
"3784","z-score"
"3785","frequency"
"3786","z-score"
"3787","frequency"
"3788","z-score"
"3789","frequency"
"3790","z-score"
"3791","frequency"
"3792","z-score"
"3793","frequency"
"3794","z-score"
"3795","frequency"
"3796","z-score"
"3797","frequency"
"3798","z-score"
"3799","frequency"
"3800","z-score"
"3801","frequency"
"3802","z-score"
"3803","frequency"
"3804","z-score"
"3805","frequency"
"3806","z-score"
"3807","frequency"
"3808","z-score"
"3809","frequency"
"3810","z-score"
"3811","frequency"
"3812","z-score"
"3813","frequency"
"3814","z-score"
"3815","frequency"
"3816","z-score"
"3817","frequency"
"3818","z-score"
"3819","frequency"
"3820","z-score"
"3821","frequency"
"3822","z-score"
"3823","frequency"
"3824","z-score"
"3825","frequency"
"3826","z-score"
"3827","frequency"
"3828","z-score"
"3829","frequency"
"3830","z-score"
"3831","frequency"
"3832","z-score"
"3833","frequency"
"3834","z-score"
"3835","frequency"
"3836","z-score"
"3837","frequency"
"3838","z-score"
"3839","frequency"
"3840","z-score"
"3841","frequency"
"3842","z-score"
"3843","frequency"
"3844","z-score"
"3845","frequency"
"3846","z-score"
"3847","frequency"
"3848","z-score"
"3849","frequency"
"3850","z-score"
"3851","frequency"
"3852","z-score"
"3853","frequency"
"3854","z-score"
"3855","frequency"
"3856","z-score"
"3857","frequency"
"3858","z-score"
"3859","frequency"
"3860","z-score"
"3861","frequency"
"3862","z-score"
"3863","frequency"
"3864","z-score"
"3865","frequency"
"3866","z-score"
"3867","frequency"
"3868","z-score"
"3869","frequency"
"3870","z-score"
"3871","frequency"
"3872","z-score"
"3873","frequency"
"3874","z-score"
"3875","frequency"
"3876","z-score"
"3877","frequency"
"3878","z-score"
"3879","frequency"
"3880","z-score"
"3881","frequency"
"3882","z-score"
"3883","frequency"
"3884","z-score"
"3885","frequency"
"3886","z-score"
"3887","frequency"
"3888","z-score"
"3889","frequency"
"3890","z-score"
"3891","frequency"
"3892","z-score"
"3893","frequency"
"3894","z-score"
"3895","frequency"
"3896","z-score"
"3897","frequency"
"3898","z-score"
"3899","frequency"
"3900","z-score"
"3901","frequency"
"3902","z-score"
"3903","frequency"
"3904","z-score"
"3905","frequency"
"3906","z-score"
"3907","frequency"
"3908","z-score"
"3909","frequency"
"3910","z-score"
"3911","frequency"
"3912","z-score"
"3913","frequency"
"3914","z-score"
"3915","frequency"
"3916","z-score"
"3917","frequency"
"3918","z-score"
"3919","frequency"
"3920","z-score"
"3921","frequency"
"3922","z-score"
"3923","frequency"
"3924","z-score"
"3925","frequency"
"3926","z-score"
"3927","frequency"
"3928","z-score"
"3929","frequency"
"3930","z-score"
"3931","frequency"
"3932","z-score"
"3933","frequency"
"3934","z-score"
"3935","frequency"
"3936","z-score"
"3937","frequency"
"3938","z-score"
"3939","frequency"
"3940","z-score"
"3941","frequency"
"3942","z-score"
"3943","frequency"
"3944","z-score"
"3945","frequency"
"3946","z-score"
"3947","frequency"
"3948","z-score"
"3949","frequency"
"3950","z-score"
"3951","frequency"
"3952","z-score"
"3953","frequency"
"3954","z-score"
"3955","frequency"
"3956","z-score"
"3957","frequency"
"3958","z-score"
"3959","frequency"
"3960","z-score"
"3961","frequency"
"3962","z-score"
"3963","frequency"
"3964","z-score"
"3965","frequency"
"3966","z-score"
"3967","frequency"
"3968","z-score"
"3969","frequency"
"3970","z-score"
"3971","frequency"
"3972","z-score"
"3973","frequency"
"3974","z-score"
"3975","frequency"
"3976","z-score"
"3977","frequency"
"3978","z-score"
"3979","frequency"
"3980","z-score"
"3981","frequency"
"3982","z-score"
"3983","frequency"
"3984","z-score"
"3985","frequency"
"3986","z-score"
"3987","frequency"
"3988","z-score"
"3989","frequency"
"3990","z-score"
"3991","frequency"
"3992","z-score"
"3993","frequency"
"3994","z-score"
"3995","frequency"
"3996","z-score"
"3997","frequency"
"3998","z-score"
"3999","frequency"
"4000","z-score"
"4001","frequency"
"4002","z-score"
"4003","frequency"
"4004","z-score"
"4005","frequency"
"4006","z-score"
"4007","frequency"
"4008","z-score"
"4009","frequency"
"4010","z-score"
"4011","frequency"
"4012","z-score"
"4013","frequency"
"4014","z-score"
"4015","frequency"
"4016","z-score"
"4017","frequency"
"4018","z-score"
"4019","frequency"
"4020","z-score"
"4021","frequency"
"4022","z-score"
"4023","frequency"
"4024","z-score"
"4025","frequency"
"4026","z-score"
"4027","frequency"
"4028","z-score"
"4029","frequency"
"4030","z-score"
"4031","frequency"
"4032","z-score"
"4033","frequency"
"4034","z-score"
"4035","frequency"
"4036","z-score"
"4037","frequency"
"4038","z-score"
"4039","frequency"
"4040","z-score"
"4041","frequency"
"4042","z-score"
"4043","frequency"
"4044","z-score"
"4045","frequency"
"4046","z-score"
"4047","frequency"
"4048","z-score"
"4049","frequency"
"4050","z-score"
"4051","frequency"
"4052","z-score"
"4053","frequency"
"4054","z-score"
"4055","frequency"
"4056","z-score"
"4057","frequency"
"4058","z-score"
"4059","frequency"
"4060","z-score"
"4061","frequency"
"4062","z-score"
"4063","frequency"
"4064","z-score"
"4065","frequency"
"4066","z-score"
"4067","frequency"
"4068","z-score"
"4069","frequency"
"4070","z-score"
"4071","frequency"
"4072","z-score"
"4073","frequency"
"4074","z-score"
"4075","frequency"
"4076","z-score"
"4077","frequency"
"4078","z-score"
"4079","frequency"
"4080","z-score"
"4081","frequency"
"4082","z-score"
"4083","frequency"
"4084","z-score"
"4085","frequency"
"4086","z-score"
"4087","frequency"
"4088","z-score"
"4089","frequency"
"4090","z-score"
"4091","frequency"
"4092","z-score"
"4093","frequency"
"4094","z-score"
"4095","frequency"
"4096","z-score"
"4097","frequency"
"4098","z-score"
"4099","frequency"
"4100","z-score"
"4101","frequency"
"4102","z-score"
"4103","frequency"
"4104","z-score"
"4105","frequency"
"4106","z-score"
"4107","frequency"
"4108","z-score"
"4109","frequency"
"4110","z-score"
"4111","frequency"
"4112","z-score"
"4113","frequency"
"4114","z-score"
"4115","frequency"
"4116","z-score"
"4117","frequency"
"4118","z-score"
"4119","frequency"
"4120","z-score"
"4121","frequency"
"4122","z-score"
"4123","frequency"
"4124","z-score"
"4125","frequency"
"4126","z-score"
"4127","frequency"
"4128","z-score"
"4129","frequency"
"4130","z-score"
"4131","frequency"
"4132","z-score"
"4133","frequency"
"4134","z-score"
"4135","frequency"
"4136","z-score"
"4137","frequency"
"4138","z-score"
"4139","frequency"
"4140","z-score"
"4141","frequency"
"4142","z-score"
"4143","frequency"
"4144","z-score"
"4145","frequency"
"4146","z-score"
"4147","frequency"
"4148","z-score"
"4149","frequency"
"4150","z-score"
"4151","frequency"
"4152","z-score"
"4153","frequency"
"4154","z-score"
"4155","frequency"
"4156","z-score"
"4157","frequency"
"4158","z-score"
"4159","frequency"
"4160","z-score"
"4161","frequency"
"4162","z-score"
"4163","frequency"
"4164","z-score"
"4165","frequency"
"4166","z-score"
"4167","frequency"
"4168","z-score"
"4169","frequency"
"4170","z-score"
"4171","frequency"
"4172","z-score"
"4173","frequency"
"4174","z-score"
"4175","frequency"
"4176","z-score"
"4177","frequency"
"4178","z-score"
"4179","frequency"
"4180","z-score"
"4181","frequency"
"4182","z-score"
"4183","frequency"
"4184","z-score"
"4185","frequency"
"4186","z-score"
"4187","frequency"
"4188","z-score"
"4189","frequency"
"4190","z-score"
"4191","frequency"
"4192","z-score"
"4193","frequency"
"4194","z-score"
"4195","frequency"
"4196","z-score"
"4197","frequency"
"4198","z-score"
"4199","frequency"
"4200","z-score"
"4201","frequency"
"4202","z-score"
"4203","frequency"
"4204","z-score"
"4205","frequency"
"4206","z-score"
"4207","frequency"
"4208","z-score"
"4209","frequency"
"4210","z-score"
"4211","frequency"
"4212","z-score"
"4213","frequency"
"4214","z-score"
"4215","frequency"
"4216","z-score"
"4217","frequency"
"4218","z-score"
"4219","frequency"
"4220","z-score"
"4221","frequency"
"4222","z-score"
"4223","frequency"
"4224","z-score"
"4225","frequency"
"4226","z-score"
"4227","frequency"
"4228","z-score"
"4229","frequency"
"4230","z-score"
"4231","frequency"
"4232","z-score"
"4233","frequency"
"4234","z-score"
"4235","frequency"
"4236","z-score"
"4237","frequency"
"4238","z-score"
"4239","frequency"
"4240","z-score"
"4241","frequency"
"4242","z-score"
"4243","frequency"
"4244","z-score"
"4245","frequency"
"4246","z-score"
"4247","frequency"
"4248","z-score"
"4249","frequency"
"4250","z-score"
"4251","frequency"
"4252","z-score"
"4253","frequency"
"4254","z-score"
"4255","frequency"
"4256","z-score"
"4257","frequency"
"4258","z-score"
"4259","frequency"
"4260","z-score"
"4261","frequency"
"4262","z-score"
"4263","frequency"
"4264","z-score"
"4265","frequency"
"4266","z-score"
"4267","frequency"
"4268","z-score"
"4269","frequency"
"4270","z-score"
"4271","frequency"
"4272","z-score"
"4273","frequency"
"4274","z-score"
"4275","frequency"
"4276","z-score"
"4277","frequency"
"4278","z-score"
"4279","frequency"
"4280","z-score"
"4281","frequency"
"4282","z-score"
"4283","frequency"
"4284","z-score"
"4285","frequency"
"4286","z-score"
"4287","frequency"
"4288","z-score"
"4289","frequency"
"4290","z-score"
"4291","frequency"
"4292","z-score"
"4293","frequency"
"4294","z-score"
"4295","frequency"
"4296","z-score"
"4297","frequency"
"4298","z-score"
"4299","frequency"
"4300","z-score"
"4301","frequency"
"4302","z-score"
"4303","frequency"
"4304","z-score"
"4305","frequency"
"4306","z-score"
"4307","frequency"
"4308","z-score"
"4309","frequency"
"4310","z-score"
"4311","frequency"
"4312","z-score"
"4313","frequency"
"4314","z-score"
"4315","frequency"
"4316","z-score"
"4317","frequency"
"4318","z-score"
"4319","frequency"
"4320","z-score"
"4321","frequency"
"4322","z-score"
"4323","frequency"
"4324","z-score"
"4325","frequency"
"4326","z-score"
"4327","frequency"
"4328","z-score"
"4329","frequency"
"4330","z-score"
"4331","frequency"
"4332","z-score"
"4333","frequency"
"4334","z-score"
"4335","frequency"
"4336","z-score"
"4337","frequency"
"4338","z-score"
"4339","frequency"
"4340","z-score"
"4341","frequency"
"4342","z-score"
"4343","frequency"
"4344","z-score"
"4345","frequency"
"4346","z-score"
"4347","frequency"
"4348","z-score"
"4349","frequency"
"4350","z-score"
"4351","frequency"
"4352","z-score"
"4353","frequency"
"4354","z-score"
"4355","frequency"
"4356","z-score"
"4357","frequency"
"4358","z-score"
"4359","frequency"
"4360","z-score"
"4361","frequency"
"4362","z-score"
"4363","frequency"
"4364","z-score"
"4365","frequency"
"4366","z-score"
"4367","frequency"
"4368","z-score"
"4369","frequency"
"4370","z-score"
"4371","frequency"
"4372","z-score"
"4373","frequency"
"4374","z-score"
"4375","frequency"
"4376","z-score"
"4377","frequency"
"4378","z-score"
"4379","frequency"
"4380","z-score"
"4381","frequency"
"4382","z-score"
"4383","frequency"
"4384","z-score"
"4385","frequency"
"4386","z-score"
"4387","frequency"
"4388","z-score"
"4389","frequency"
"4390","z-score"
"4391","frequency"
"4392","z-score"
"4393","frequency"
"4394","z-score"
"4395","frequency"
"4396","z-score"
"4397","frequency"
"4398","z-score"
"4399","frequency"
"4400","z-score"
"4401","frequency"
"4402","z-score"
"4403","frequency"
"4404","z-score"
"4405","frequency"
"4406","z-score"
"4407","frequency"
"4408","z-score"
"4409","frequency"
"4410","z-score"
"4411","frequency"
"4412","z-score"
"4413","frequency"
"4414","z-score"
"4415","frequency"
"4416","z-score"
"4417","frequency"
"4418","z-score"
"4419","frequency"
"4420","z-score"
"4421","frequency"
"4422","z-score"
"4423","frequency"
"4424","z-score"
"4425","frequency"
"4426","z-score"
"4427","frequency"
"4428","z-score"
"4429","frequency"
"4430","z-score"
"4431","frequency"
"4432","z-score"
"4433","frequency"
"4434","z-score"
"4435","frequency"
"4436","z-score"
"4437","frequency"
"4438","z-score"
"4439","frequency"
"4440","z-score"
"4441","frequency"
"4442","z-score"
"4443","frequency"
"4444","z-score"
"4445","frequency"
"4446","z-score"
"4447","frequency"
"4448","z-score"
"4449","frequency"
"4450","z-score"
"4451","frequency"
"4452","z-score"
"4453","frequency"
"4454","z-score"
"4455","frequency"
"4456","z-score"
"4457","frequency"
"4458","z-score"
"4459","frequency"
"4460","z-score"
"4461","frequency"
"4462","z-score"
"4463","frequency"
"4464","z-score"
"4465","frequency"
"4466","z-score"
"4467","frequency"
"4468","z-score"
"4469","frequency"
"4470","z-score"
"4471","frequency"
"4472","z-score"
"4473","frequency"
"4474","z-score"
"4475","frequency"
"4476","z-score"
"4477","frequency"
"4478","z-score"
"4479","frequency"
"4480","z-score"
"4481","frequency"
"4482","z-score"
"4483","frequency"
"4484","z-score"
"4485","frequency"
"4486","z-score"
"4487","frequency"
"4488","z-score"
"4489","frequency"
"4490","z-score"
"4491","frequency"
"4492","z-score"
"4493","frequency"
"4494","z-score"
"4495","frequency"
"4496","z-score"
"4497","frequency"
"4498","z-score"
"4499","frequency"
"4500","z-score"
"4501","frequency"
"4502","z-score"
"4503","frequency"
"4504","z-score"
"4505","frequency"
"4506","z-score"
"4507","frequency"
"4508","z-score"
"4509","frequency"
"4510","z-score"
"4511","frequency"
"4512","z-score"
"4513","frequency"
"4514","z-score"
"4515","frequency"
"4516","z-score"
"4517","frequency"
"4518","z-score"
"4519","frequency"
"4520","z-score"
"4521","frequency"
"4522","z-score"
"4523","frequency"
"4524","z-score"
"4525","frequency"
"4526","z-score"
"4527","frequency"
"4528","z-score"
"4529","frequency"
"4530","z-score"
"4531","frequency"
"4532","z-score"
"4533","frequency"
"4534","z-score"
"4535","frequency"
"4536","z-score"
"4537","frequency"
"4538","z-score"
"4539","frequency"
"4540","z-score"
"4541","frequency"
"4542","z-score"
"4543","frequency"
"4544","z-score"
"4545","frequency"
"4546","z-score"
"4547","frequency"
"4548","z-score"
"4549","frequency"
"4550","z-score"
"4551","frequency"
"4552","z-score"
"4553","frequency"
"4554","z-score"
"4555","frequency"
"4556","z-score"
"4557","frequency"
"4558","z-score"
"4559","frequency"
"4560","z-score"
"4561","frequency"
"4562","z-score"
"4563","frequency"
"4564","z-score"
"4565","frequency"
"4566","z-score"
"4567","frequency"
"4568","z-score"
"4569","frequency"
"4570","z-score"
"4571","frequency"
"4572","z-score"
"4573","frequency"
"4574","z-score"
"4575","frequency"
"4576","z-score"
"4577","frequency"
"4578","z-score"
"4579","frequency"
"4580","z-score"
"4581","frequency"
"4582","z-score"
"4583","frequency"
"4584","z-score"
"4585","frequency"
"4586","z-score"
"4587","frequency"
"4588","z-score"
"4589","frequency"
"4590","z-score"
"4591","frequency"
"4592","z-score"
"4593","frequency"
"4594","z-score"
"4595","frequency"
"4596","z-score"
"4597","frequency"
"4598","z-score"
"4599","frequency"
"4600","z-score"
"4601","frequency"
"4602","z-score"
"4603","frequency"
"4604","z-score"
"4605","frequency"
"4606","z-score"
"4607","frequency"
"4608","z-score"
"4609","frequency"
"4610","z-score"
"4611","frequency"
"4612","z-score"
"4613","frequency"
"4614","z-score"
"4615","frequency"
"4616","z-score"
"4617","frequency"
"4618","z-score"
"4619","frequency"
"4620","z-score"
"4621","frequency"
"4622","z-score"
"4623","frequency"
"4624","z-score"
"4625","frequency"
"4626","z-score"
"4627","frequency"
"4628","z-score"
"4629","frequency"
"4630","z-score"
"4631","frequency"
"4632","z-score"
"4633","frequency"
"4634","z-score"
"4635","frequency"
"4636","z-score"
"4637","frequency"
"4638","z-score"
"4639","frequency"
"4640","z-score"
"4641","frequency"
"4642","z-score"
"4643","frequency"
"4644","z-score"
"4645","frequency"
"4646","z-score"
"4647","frequency"
"4648","z-score"
"4649","frequency"
"4650","z-score"
"4651","frequency"
"4652","z-score"
"4653","frequency"
"4654","z-score"
"4655","frequency"
"4656","z-score"
"4657","frequency"
"4658","z-score"
"4659","frequency"
"4660","z-score"
"4661","frequency"
"4662","z-score"
"4663","frequency"
"4664","z-score"
"4665","frequency"
"4666","z-score"
"4667","frequency"
"4668","z-score"
"4669","frequency"
"4670","z-score"
"4671","frequency"
"4672","z-score"
"4673","frequency"
"4674","z-score"
"4675","frequency"
"4676","z-score"
"4677","frequency"
"4678","z-score"
"4679","frequency"
"4680","z-score"
"4681","frequency"
"4682","z-score"
"4683","frequency"
"4684","z-score"
"4685","frequency"
"4686","z-score"
"4687","frequency"
"4688","z-score"
"4689","frequency"
"4690","z-score"
"4691","frequency"
"4692","z-score"
"4693","frequency"
"4694","z-score"
"4695","frequency"
"4696","z-score"
"4697","frequency"
"4698","z-score"
"4699","frequency"
"4700","z-score"
"4701","frequency"
"4702","z-score"
"4703","frequency"
"4704","z-score"
"4705","frequency"
"4706","z-score"
"4707","frequency"
"4708","z-score"
"4709","frequency"
"4710","z-score"
"4711","frequency"
"4712","z-score"
"4713","frequency"
"4714","z-score"
"4715","frequency"
"4716","z-score"
"4717","frequency"
"4718","z-score"
"4719","frequency"
"4720","z-score"
"4721","frequency"
"4722","z-score"
"4723","frequency"
"4724","z-score"
"4725","frequency"
"4726","z-score"
"4727","frequency"
"4728","z-score"
"4729","frequency"
"4730","z-score"
"4731","frequency"
"4732","z-score"
"4733","frequency"
"4734","z-score"
"4735","frequency"
"4736","z-score"
"4737","frequency"
"4738","z-score"
"4739","frequency"
"4740","z-score"
"4741","frequency"
"4742","z-score"
"4743","frequency"
"4744","z-score"
"4745","frequency"
"4746","z-score"
"4747","frequency"
"4748","z-score"
"4749","frequency"
"4750","z-score"
"4751","frequency"
"4752","z-score"
"4753","frequency"
"4754","z-score"
"4755","frequency"
"4756","z-score"
"4757","frequency"
"4758","z-score"
"4759","frequency"
"4760","z-score"
"4761","frequency"
"4762","z-score"
"4763","frequency"
"4764","z-score"
"4765","frequency"
"4766","z-score"
"4767","frequency"
"4768","z-score"
"4769","frequency"
"4770","z-score"
"4771","frequency"
"4772","z-score"
"4773","frequency"
"4774","z-score"
"4775","frequency"
