"","Diodorus","Herodotus","Plutarch","Polybius","Thucydides","-SUM-"
"-SUM-",7,11,6,22,11,57
"Diodorus",25,5,0,9,1,15
"Herodotus",2,23,3,2,4,11
"Plutarch",4,1,16,5,3,13
"Polybius",2,1,0,32,1,4
"Thucydides",0,5,4,2,20,11
"-SUM-",8,12,7,18,9,54
"Diodorus",22,1,2,6,0,9
"Herodotus",2,26,2,2,5,11
"Plutarch",3,3,22,6,4,16
"Polybius",3,0,1,37,1,5
"Thucydides",0,2,8,0,12,10
"-SUM-",8,6,13,14,10,51
"Diodorus",22,1,0,9,0,10
"Herodotus",2,17,0,4,4,10
"Plutarch",2,3,19,3,6,14
"Polybius",5,1,3,29,1,10
"Thucydides",0,9,7,3,20,19
"-SUM-",9,14,10,19,11,63
"Diodorus",22,1,0,9,1,11
"Herodotus",2,26,2,1,4,9
"Plutarch",2,1,17,5,4,12
"Polybius",7,1,1,35,1,10
"Thucydides",1,6,2,4,15,13
"-SUM-",12,9,5,19,10,55
"Diodorus",25,2,0,7,0,9
"Herodotus",1,25,3,0,6,10
"Plutarch",2,1,19,4,3,10
"Polybius",4,1,1,30,1,7
"Thucydides",0,2,6,6,21,14
"-SUM-",7,6,10,17,10,50
"Diodorus",14,1,0,9,1,11
"Herodotus",0,31,1,1,7,9
"Plutarch",2,7,18,5,7,21
"Polybius",3,1,3,29,1,8
"Thucydides",0,2,4,6,17,12
"-SUM-",5,11,8,21,16,61
"Diodorus",23,1,2,6,0,9
"Herodotus",0,27,2,5,3,10
"Plutarch",3,3,18,3,1,10
"Polybius",6,1,1,33,1,9
"Thucydides",3,8,3,2,15,16
"-SUM-",12,13,8,16,5,54
"Diodorus",20,1,0,14,0,15
"Herodotus",2,30,0,1,3,6
"Plutarch",1,6,14,8,4,19
"Polybius",4,1,0,32,1,6
"Thucydides",1,7,4,1,15,13
"-SUM-",8,15,4,24,8,59
"Diodorus",17,2,1,8,1,12
"Herodotus",0,26,2,2,2,6
"Plutarch",0,5,23,5,3,13
"Polybius",5,0,4,25,1,10
"Thucydides",5,3,3,7,20,18
"-SUM-",10,10,10,22,7,59
"Diodorus",22,3,1,9,1,14
"Herodotus",0,29,2,1,1,4
"Plutarch",0,4,18,4,4,12
"Polybius",3,1,4,32,3,11
"Thucydides",0,5,3,3,17,11
"-SUM-",3,13,10,17,9,52
"Diodorus",25,2,0,4,0,6
"Herodotus",0,25,1,3,3,7
"Plutarch",3,6,18,7,3,19
"Polybius",2,1,2,30,2,7
"Thucydides",3,5,2,2,21,12
"-SUM-",8,14,5,16,8,51
"Diodorus",11,4,1,10,0,15
"Herodotus",0,33,5,1,3,9
"Plutarch",3,3,13,1,4,11
"Polybius",4,0,2,35,1,7
"Thucydides",2,4,3,3,24,12
"-SUM-",9,11,11,15,8,54
"Diodorus",22,2,0,13,1,16
"Herodotus",1,24,0,3,4,8
"Plutarch",4,5,21,3,1,13
"Polybius",1,0,2,17,1,4
"Thucydides",0,8,4,4,29,16
"-SUM-",6,15,6,23,7,57
"Diodorus",28,3,1,9,2,15
"Herodotus",3,18,0,0,2,5
"Plutarch",1,3,19,5,4,13
"Polybius",1,2,1,33,1,5
"Thucydides",1,7,1,2,23,11
"-SUM-",6,15,3,16,9,49
"Diodorus",30,1,1,10,0,12
"Herodotus",5,12,3,2,5,15
"Plutarch",3,3,14,5,1,12
"Polybius",3,0,2,35,1,6
"Thucydides",1,6,4,3,20,14
"-SUM-",12,10,10,20,7,59
"Diodorus",22,1,1,6,0,8
"Herodotus",2,19,0,2,3,7
"Plutarch",2,1,24,5,1,9
"Polybius",7,0,2,41,0,9
"Thucydides",0,2,3,5,21,10
"-SUM-",11,4,6,18,4,43
"Diodorus",26,3,2,7,2,14
"Herodotus",1,24,1,2,3,7
"Plutarch",2,1,21,1,3,7
"Polybius",2,2,0,36,0,4
"Thucydides",1,7,2,2,19,12
"-SUM-",6,13,5,12,8,44
"Diodorus",23,2,0,6,0,8
"Herodotus",3,25,2,0,2,7
"Plutarch",4,4,22,6,1,15
"Polybius",4,2,3,24,2,11
"Thucydides",1,9,6,4,15,20
"-SUM-",12,17,11,16,5,61
"Diodorus",20,1,1,10,1,13
"Herodotus",0,29,0,2,1,3
"Plutarch",1,7,23,4,3,15
"Polybius",6,0,0,29,1,7
"Thucydides",0,6,2,4,19,12
"-SUM-",7,14,3,20,6,50
"Diodorus",21,2,1,9,0,12
"Herodotus",0,24,1,0,3,4
"Plutarch",2,4,24,2,4,12
"Polybius",2,1,2,29,1,6
"Thucydides",2,4,4,1,27,11
"-SUM-",6,11,8,12,8,45
"Diodorus",18,2,1,6,0,9
"Herodotus",2,26,0,1,3,6
"Plutarch",3,5,20,4,3,15
"Polybius",2,1,2,37,2,7
"Thucydides",0,5,1,3,23,9
"-SUM-",7,13,4,14,8,46
"Diodorus",20,0,0,5,1,6
"Herodotus",0,38,1,2,5,8
"Plutarch",4,2,16,6,3,15
"Polybius",4,2,1,28,1,8
"Thucydides",3,4,1,4,19,12
"-SUM-",11,8,3,17,10,49
"Diodorus",23,1,0,6,2,9
"Herodotus",2,23,0,3,3,8
"Plutarch",0,3,17,6,2,11
"Polybius",4,0,2,43,1,7
"Thucydides",2,6,3,0,18,11
"-SUM-",8,10,5,15,8,46
"Diodorus",15,0,0,7,3,10
"Herodotus",2,25,2,2,6,12
"Plutarch",0,5,24,6,4,15
"Polybius",3,0,1,28,0,4
"Thucydides",0,8,3,2,24,13
"-SUM-",5,13,6,17,13,54
"Diodorus",23,0,1,9,0,10
"Herodotus",0,24,5,3,1,9
"Plutarch",1,2,22,4,5,12
"Polybius",1,0,4,25,1,6
"Thucydides",1,8,4,7,19,20
"-SUM-",3,10,14,23,7,57
"Diodorus",18,1,1,11,0,13
"Herodotus",1,25,2,2,4,9
"Plutarch",1,1,14,6,4,12
"Polybius",4,5,2,31,0,11
"Thucydides",2,10,4,3,18,19
"-SUM-",8,17,9,22,8,64
"Diodorus",29,1,0,11,0,12
"Herodotus",0,26,1,1,2,4
"Plutarch",2,3,25,7,3,15
"Polybius",1,1,0,26,1,3
"Thucydides",3,7,1,1,18,12
"-SUM-",6,12,2,20,6,46
"Diodorus",20,0,0,11,0,11
"Herodotus",1,28,0,5,3,9
"Plutarch",2,6,14,10,1,19
"Polybius",8,0,1,31,1,10
"Thucydides",2,5,3,1,17,11
"-SUM-",13,11,4,27,5,60
"Diodorus",18,1,0,9,1,11
"Herodotus",0,34,1,0,6,7
"Plutarch",2,1,18,5,4,12
"Polybius",2,2,3,29,0,7
"Thucydides",3,7,3,4,17,17
"-SUM-",7,11,7,18,11,54
"Diodorus",17,2,1,8,1,12
"Herodotus",1,24,3,2,0,6
"Plutarch",2,5,23,1,6,14
"Polybius",5,1,2,31,1,9
"Thucydides",2,6,3,7,16,18
"-SUM-",10,14,9,18,8,59
"Diodorus",20,3,2,8,2,15
"Herodotus",2,30,2,2,6,12
"Plutarch",2,1,10,5,4,12
"Polybius",0,1,2,38,1,4
"Thucydides",2,6,1,3,17,12
"-SUM-",6,11,7,18,13,55
"Diodorus",25,1,0,11,0,12
"Herodotus",2,23,1,3,1,7
"Plutarch",2,0,24,3,4,9
"Polybius",4,2,3,24,0,9
"Thucydides",0,4,3,5,25,12
"-SUM-",8,7,7,22,5,49
"Diodorus",17,3,0,10,2,15
"Herodotus",1,21,0,2,6,9
"Plutarch",5,1,22,6,3,15
"Polybius",3,0,0,33,2,5
"Thucydides",1,7,2,1,22,11
"-SUM-",10,11,2,19,13,55
"Diodorus",15,2,0,6,1,9
"Herodotus",3,25,0,3,8,14
"Plutarch",1,1,20,5,5,12
"Polybius",5,1,2,33,0,8
"Thucydides",2,9,5,2,16,18
"-SUM-",11,13,7,16,14,61
"Diodorus",17,0,1,16,0,17
"Herodotus",0,31,1,1,6,8
"Plutarch",1,4,19,4,0,9
"Polybius",4,0,3,28,1,8
"Thucydides",2,9,4,3,15,18
"-SUM-",7,13,9,24,7,60
"Diodorus",20,0,0,15,1,16
"Herodotus",0,29,1,2,5,8
"Plutarch",1,2,15,8,3,14
"Polybius",3,0,1,25,0,4
"Thucydides",1,10,1,5,22,17
"-SUM-",5,12,3,30,9,59
"Diodorus",21,0,2,15,0,17
"Herodotus",1,23,5,3,6,15
"Plutarch",2,0,22,8,8,18
"Polybius",3,0,1,26,0,4
"Thucydides",4,3,2,1,14,10
"-SUM-",10,3,10,27,14,64
"Diodorus",19,4,1,8,1,14
"Herodotus",1,29,1,4,1,7
"Plutarch",3,4,23,4,4,15
"Polybius",6,0,2,27,2,10
"Thucydides",1,9,1,0,15,11
"-SUM-",11,17,5,16,8,57
"Diodorus",18,1,1,10,0,12
"Herodotus",2,25,0,2,3,7
"Plutarch",2,4,19,3,1,10
"Polybius",3,0,2,33,1,6
"Thucydides",3,12,3,2,20,20
"-SUM-",10,17,6,17,5,55
"Diodorus",15,1,1,8,2,12
"Herodotus",1,27,1,0,3,5
"Plutarch",1,5,21,10,3,19
"Polybius",2,0,4,33,0,6
"Thucydides",1,6,5,4,16,16
"-SUM-",5,12,11,22,8,58
"Diodorus",20,4,0,9,2,15
"Herodotus",2,23,0,2,5,9
"Plutarch",2,5,20,7,4,18
"Polybius",3,2,3,29,0,8
"Thucydides",2,3,1,4,18,10
"-SUM-",9,14,4,22,11,60
"Diodorus",19,1,3,4,2,10
"Herodotus",1,24,3,3,5,12
"Plutarch",3,3,20,5,6,17
"Polybius",5,2,2,23,1,10
"Thucydides",3,8,4,3,17,18
"-SUM-",12,14,12,15,14,67
"Diodorus",22,1,1,7,2,11
"Herodotus",1,24,0,1,4,6
"Plutarch",3,2,23,2,4,11
"Polybius",3,1,1,36,1,6
"Thucydides",1,5,4,2,19,12
"-SUM-",8,9,6,12,11,46
"Diodorus",17,3,0,5,0,8
"Herodotus",3,26,1,1,4,9
"Plutarch",0,2,20,9,2,13
"Polybius",1,1,2,30,2,6
"Thucydides",1,13,4,5,18,23
"-SUM-",5,19,7,20,8,59
"Diodorus",18,2,0,5,2,9
"Herodotus",0,20,1,1,5,7
"Plutarch",3,5,19,2,6,16
"Polybius",6,0,2,37,0,8
"Thucydides",1,9,2,3,21,15
"-SUM-",10,16,5,11,13,55
"Diodorus",27,0,1,13,0,14
"Herodotus",0,24,2,4,3,9
"Plutarch",2,2,19,1,5,10
"Polybius",3,1,3,25,2,9
"Thucydides",0,4,2,4,23,10
"-SUM-",5,7,8,22,10,52
"Diodorus",17,3,3,10,1,17
"Herodotus",2,28,1,2,3,8
"Plutarch",3,4,26,4,5,16
"Polybius",2,0,1,17,0,3
"Thucydides",1,5,3,2,27,11
"-SUM-",8,12,8,18,9,55
"Diodorus",23,1,0,11,0,12
"Herodotus",2,19,2,2,4,10
"Plutarch",0,5,18,8,2,15
"Polybius",3,2,1,36,1,7
"Thucydides",0,7,0,6,17,13
"-SUM-",5,15,3,27,7,57
"Diodorus",23,1,1,13,1,16
"Herodotus",1,32,0,1,3,5
"Plutarch",2,3,18,8,4,17
"Polybius",2,1,1,22,2,6
"Thucydides",1,3,4,4,19,12
"-SUM-",6,8,6,26,10,56
"Diodorus",23,1,3,11,0,15
"Herodotus",0,26,2,3,2,7
"Plutarch",0,7,15,2,6,15
"Polybius",5,0,3,28,2,10
"Thucydides",4,6,4,1,16,15
"-SUM-",9,14,12,17,10,62
"Diodorus",26,2,1,8,0,11
"Herodotus",2,25,1,1,7,11
"Plutarch",2,3,19,3,9,17
"Polybius",3,0,2,29,1,6
"Thucydides",1,8,2,2,13,13
"-SUM-",8,13,6,14,17,58
"Diodorus",16,2,3,11,0,16
"Herodotus",0,19,0,1,0,1
"Plutarch",2,4,22,7,6,19
"Polybius",5,2,2,29,2,11
"Thucydides",1,7,4,5,20,17
"-SUM-",8,15,9,24,8,64
"Diodorus",26,0,2,5,1,8
"Herodotus",2,28,1,1,4,8
"Plutarch",1,2,18,6,1,10
"Polybius",2,2,3,31,0,7
"Thucydides",2,3,3,4,22,12
"-SUM-",7,7,9,16,6,45
"Diodorus",20,2,0,10,1,13
"Herodotus",0,25,2,1,2,5
"Plutarch",3,2,24,7,5,17
"Polybius",5,0,1,27,1,7
"Thucydides",2,9,2,2,17,15
"-SUM-",10,13,5,20,9,57
"Diodorus",21,0,2,9,0,11
"Herodotus",0,25,1,0,7,8
"Plutarch",0,1,21,6,3,10
"Polybius",4,0,1,34,0,5
"Thucydides",2,8,1,5,19,16
"-SUM-",6,9,5,20,10,50
"Diodorus",25,4,1,16,0,21
"Herodotus",0,24,1,2,3,6
"Plutarch",3,3,15,9,4,19
"Polybius",1,0,1,21,2,4
"Thucydides",1,4,1,5,24,11
"-SUM-",5,11,4,32,9,61
"Diodorus",19,1,1,8,0,10
"Herodotus",0,24,0,1,2,3
"Plutarch",2,5,24,8,5,20
"Polybius",8,2,1,21,0,11
"Thucydides",3,10,3,5,17,21
"-SUM-",13,18,5,22,7,65
"Diodorus",18,1,0,12,1,14
"Herodotus",1,23,2,2,3,8
"Plutarch",1,2,20,9,6,18
"Polybius",3,1,1,30,0,5
"Thucydides",1,3,3,3,24,10
"-SUM-",6,7,6,26,10,55
"Diodorus",18,1,1,7,2,11
"Herodotus",2,22,0,2,4,8
"Plutarch",1,4,20,7,3,15
"Polybius",3,2,2,30,0,7
"Thucydides",2,5,3,5,24,15
"-SUM-",8,12,6,21,9,56
"Diodorus",19,1,2,10,0,13
"Herodotus",3,21,2,2,2,9
"Plutarch",5,2,20,11,3,21
"Polybius",1,0,2,35,2,5
"Thucydides",1,5,2,3,16,11
"-SUM-",10,8,8,26,7,59
"Diodorus",25,2,1,11,0,14
"Herodotus",2,27,1,1,4,8
"Plutarch",3,3,18,5,3,14
"Polybius",3,0,2,28,0,5
"Thucydides",2,16,0,1,12,19
"-SUM-",10,21,4,18,7,60
"Diodorus",19,0,0,10,1,11
"Herodotus",0,24,0,1,4,5
"Plutarch",2,1,18,5,6,14
"Polybius",3,1,2,32,1,7
"Thucydides",3,7,3,4,23,17
"-SUM-",8,9,5,20,12,54
"Diodorus",17,1,0,9,1,11
"Herodotus",0,29,1,2,5,8
"Plutarch",2,4,19,4,1,11
"Polybius",3,1,1,31,1,6
"Thucydides",2,7,3,5,21,17
"-SUM-",7,13,5,20,8,53
"Diodorus",20,0,1,8,1,10
"Herodotus",4,26,3,3,5,15
"Plutarch",3,2,13,8,2,15
"Polybius",4,1,3,25,0,8
"Thucydides",2,5,6,9,16,22
"-SUM-",13,8,13,28,8,70
"Diodorus",19,1,0,5,0,6
"Herodotus",0,30,2,0,2,4
"Plutarch",2,5,19,10,2,19
"Polybius",4,0,1,28,0,5
"Thucydides",3,13,4,5,15,25
"-SUM-",9,19,7,20,4,59
"Diodorus",17,2,1,6,0,9
"Herodotus",1,22,0,0,6,7
"Plutarch",0,3,28,5,3,11
"Polybius",2,1,3,36,0,6
"Thucydides",2,11,0,3,18,16
"-SUM-",5,17,4,14,9,49
"Diodorus",25,1,1,10,0,12
"Herodotus",1,26,1,2,4,8
"Plutarch",1,3,22,1,3,8
"Polybius",6,1,0,25,1,8
"Thucydides",3,9,4,1,19,17
"-SUM-",11,14,6,14,8,53
"Diodorus",21,2,0,7,0,9
"Herodotus",2,25,1,5,1,9
"Plutarch",2,4,18,7,6,19
"Polybius",6,0,3,29,1,10
"Thucydides",1,3,4,2,20,10
"-SUM-",11,9,8,21,8,57
"Diodorus",22,1,0,13,0,14
"Herodotus",1,25,1,3,2,7
"Plutarch",2,1,19,5,3,11
"Polybius",0,0,1,37,0,1
"Thucydides",2,10,3,1,18,16
"-SUM-",5,12,5,22,5,49
"Diodorus",24,0,2,10,2,14
"Herodotus",0,27,0,2,3,5
"Plutarch",3,3,17,3,8,17
"Polybius",1,4,1,26,3,9
"Thucydides",0,3,3,6,19,12
"-SUM-",4,10,6,21,16,57
"Diodorus",17,2,0,11,1,14
"Herodotus",4,21,0,4,4,12
"Plutarch",1,5,19,4,8,18
"Polybius",0,2,0,30,1,3
"Thucydides",1,6,3,1,25,11
"-SUM-",6,15,3,20,14,58
"Diodorus",21,2,0,8,1,11
"Herodotus",1,29,4,1,8,14
"Plutarch",0,3,18,5,4,12
"Polybius",2,0,3,24,2,7
"Thucydides",2,5,2,2,23,11
"-SUM-",5,10,9,16,15,55
"Diodorus",19,0,0,14,0,14
"Herodotus",5,27,0,1,6,12
"Plutarch",2,2,20,5,2,11
"Polybius",2,1,3,32,0,6
"Thucydides",3,5,2,4,15,14
"-SUM-",12,8,5,24,8,57
"Diodorus",22,1,0,10,0,11
"Herodotus",1,32,0,3,7,11
"Plutarch",0,6,20,8,5,19
"Polybius",1,0,0,16,2,3
"Thucydides",2,9,0,7,18,18
"-SUM-",4,16,0,28,14,62
"Diodorus",24,1,1,10,1,13
"Herodotus",2,23,2,1,4,9
"Plutarch",3,4,22,5,6,18
"Polybius",1,0,1,34,2,4
"Thucydides",1,4,1,3,14,9
"-SUM-",7,9,5,19,13,53
"Diodorus",23,2,0,12,0,14
"Herodotus",0,25,0,4,3,7
"Plutarch",1,4,14,5,5,15
"Polybius",4,1,2,29,0,7
"Thucydides",1,13,3,6,13,23
"-SUM-",6,20,5,27,8,66
"Diodorus",13,2,0,11,1,14
"Herodotus",0,24,0,4,2,6
"Plutarch",3,5,17,7,3,18
"Polybius",5,1,1,33,0,7
"Thucydides",3,11,4,2,18,20
"-SUM-",11,19,5,24,6,65
"Diodorus",14,1,2,15,0,18
"Herodotus",2,28,3,4,2,11
"Plutarch",3,2,26,3,5,13
"Polybius",3,1,1,29,1,6
"Thucydides",2,4,6,3,10,15
"-SUM-",10,8,12,25,8,63
"Diodorus",21,4,2,9,1,16
"Herodotus",2,23,1,1,4,8
"Plutarch",2,4,22,8,3,17
"Polybius",2,2,2,25,0,6
"Thucydides",1,6,4,3,18,14
"-SUM-",7,16,9,21,8,61
"Diodorus",24,1,0,7,0,8
"Herodotus",0,28,1,0,1,2
"Plutarch",2,6,27,5,3,16
"Polybius",2,0,3,33,1,6
"Thucydides",1,9,1,3,12,14
"-SUM-",5,16,5,15,5,46
"Diodorus",32,5,1,7,0,13
"Herodotus",2,23,0,3,2,7
"Plutarch",4,2,16,8,2,16
"Polybius",2,0,3,27,1,6
"Thucydides",2,8,4,3,13,17
"-SUM-",10,15,8,21,5,59
"Diodorus",18,3,1,9,1,14
"Herodotus",3,23,1,1,4,9
"Plutarch",1,1,18,10,4,16
"Polybius",4,0,0,37,0,4
"Thucydides",1,5,2,1,22,9
"-SUM-",9,9,4,21,9,52
"Diodorus",25,1,1,13,0,15
"Herodotus",1,28,0,0,3,4
"Plutarch",1,3,17,5,5,14
"Polybius",3,1,1,33,1,6
"Thucydides",2,5,1,3,17,11
"-SUM-",7,10,3,21,9,50
"Diodorus",24,1,0,10,2,13
"Herodotus",0,20,2,2,6,10
"Plutarch",1,1,15,8,4,14
"Polybius",1,0,2,24,1,4
"Thucydides",1,11,3,5,26,20
"-SUM-",3,13,7,25,13,61
"Diodorus",25,0,0,17,1,18
"Herodotus",2,30,1,2,1,6
"Plutarch",1,1,13,5,3,10
"Polybius",1,0,1,24,2,4
"Thucydides",1,13,1,3,22,18
"-SUM-",5,14,3,27,7,56
"Diodorus",14,2,0,11,0,13
"Herodotus",1,25,1,3,1,6
"Plutarch",1,2,28,3,7,13
"Polybius",5,2,2,31,0,9
"Thucydides",1,6,3,1,20,11
"-SUM-",8,12,6,18,8,52
"Diodorus",16,4,0,9,2,15
"Herodotus",0,29,3,2,7,12
"Plutarch",1,1,28,13,3,18
"Polybius",1,0,0,23,1,2
"Thucydides",1,6,0,2,18,9
"-SUM-",3,11,3,26,13,56
"Diodorus",17,1,1,7,0,9
"Herodotus",1,33,1,3,2,7
"Plutarch",3,3,26,5,1,12
"Polybius",3,1,4,28,3,11
"Thucydides",1,3,1,4,18,9
"-SUM-",8,8,7,19,6,48
"Diodorus",23,2,0,8,0,10
"Herodotus",1,26,2,2,2,7
"Plutarch",4,4,20,6,3,17
"Polybius",3,0,1,28,0,4
"Thucydides",3,9,2,6,15,20
"-SUM-",11,15,5,22,5,58
"Diodorus",22,0,0,10,1,11
"Herodotus",1,18,1,2,4,8
"Plutarch",4,0,29,5,5,14
"Polybius",4,2,0,36,1,7
"Thucydides",1,5,4,2,13,12
"-SUM-",10,7,5,19,11,52
"Diodorus",23,0,1,6,1,8
"Herodotus",0,26,1,2,4,7
"Plutarch",2,0,20,9,3,14
"Polybius",2,0,1,38,1,4
"Thucydides",2,6,5,3,14,16
"-SUM-",6,6,8,20,9,49
"Diodorus",22,1,0,8,0,9
"Herodotus",3,30,3,1,4,11
"Plutarch",4,1,19,4,4,13
"Polybius",4,0,2,25,0,6
"Thucydides",1,7,4,3,20,15
"-SUM-",12,9,9,16,8,54
"Diodorus",22,0,0,5,0,5
"Herodotus",0,30,1,2,2,5
"Plutarch",0,5,24,5,9,19
"Polybius",2,1,2,25,0,5
"Thucydides",2,8,4,3,18,17
"-SUM-",4,14,7,15,11,51
"Diodorus",20,0,3,8,0,11
"Herodotus",1,29,0,1,2,4
"Plutarch",2,4,18,5,8,19
"Polybius",1,0,1,34,0,2
"Thucydides",1,5,3,2,22,11
"-SUM-",5,9,7,16,10,47
"Diodorus",26,1,0,11,3,15
"Herodotus",1,29,2,2,4,9
"Plutarch",1,1,23,2,2,6
"Polybius",3,0,3,22,1,7
"Thucydides",3,0,5,1,24,9
"-SUM-",8,2,10,16,10,46
"Diodorus",18,0,0,7,0,7
"Herodotus",2,29,1,0,4,7
"Plutarch",4,2,18,8,4,18
"Polybius",2,0,2,29,0,4
"Thucydides",1,9,6,3,21,19
"-SUM-",9,11,9,18,8,55
"Diodorus",20,1,1,17,1,20
"Herodotus",4,20,3,0,8,15
"Plutarch",1,3,21,6,8,18
"Polybius",4,1,0,26,1,6
"Thucydides",2,3,5,2,12,12
"-SUM-",11,8,9,25,18,71
"Diodorus",22,1,1,6,0,8
"Herodotus",0,23,1,2,4,7
"Plutarch",2,3,18,6,2,13
"Polybius",3,2,1,35,4,10
"Thucydides",0,12,6,3,13,21
"-SUM-",5,18,9,17,10,59
"Diodorus",20,2,1,8,0,11
"Herodotus",1,28,1,2,2,6
"Plutarch",1,3,22,6,5,15
"Polybius",3,2,1,25,1,7
"Thucydides",3,5,4,2,22,14
"-SUM-",8,12,7,18,8,53
"Diodorus",22,3,1,8,0,12
"Herodotus",4,26,1,1,2,8
"Plutarch",3,5,20,5,4,17
"Polybius",6,1,3,27,0,10
"Thucydides",3,5,5,3,12,16
"-SUM-",16,14,10,17,6,63
"Diodorus",20,1,1,7,0,9
"Herodotus",1,28,0,3,6,10
"Plutarch",3,1,22,2,3,9
"Polybius",3,1,0,34,3,7
"Thucydides",2,7,2,2,18,13
"-SUM-",9,10,3,14,12,48
"Diodorus",22,2,1,12,1,16
"Herodotus",3,22,2,1,2,8
"Plutarch",2,2,18,4,3,11
"Polybius",0,0,0,31,2,2
"Thucydides",3,11,3,7,16,24
"-SUM-",8,15,6,24,8,61
"Diodorus",23,0,1,14,0,15
"Herodotus",1,30,1,1,1,4
"Plutarch",2,2,22,6,2,12
"Polybius",1,1,0,30,3,5
"Thucydides",0,8,3,1,17,12
"-SUM-",4,11,5,22,6,48
"Diodorus",22,1,0,3,1,5
"Herodotus",2,27,1,1,4,8
"Plutarch",2,1,19,10,7,20
"Polybius",0,2,2,25,1,5
"Thucydides",1,10,4,4,20,19
"-SUM-",5,14,7,18,13,57
"Diodorus",25,2,0,10,2,14
"Herodotus",3,27,1,0,2,6
"Plutarch",3,4,13,4,4,15
"Polybius",5,2,1,25,2,10
"Thucydides",0,8,1,5,21,14
"-SUM-",11,16,3,19,10,59
"Diodorus",21,2,2,6,0,10
"Herodotus",0,23,2,2,4,8
"Plutarch",1,2,20,4,3,10
"Polybius",6,2,0,27,1,9
"Thucydides",2,9,4,7,20,22
"-SUM-",9,15,8,19,8,59
"Diodorus",18,0,1,9,0,10
"Herodotus",2,15,0,3,5,10
"Plutarch",2,3,29,5,2,12
"Polybius",1,0,3,33,1,5
"Thucydides",2,6,6,2,22,16
"-SUM-",7,9,10,19,8,53
"Diodorus",25,0,0,12,1,13
"Herodotus",1,26,2,1,3,7
"Plutarch",2,0,25,7,3,12
"Polybius",3,1,1,22,1,6
"Thucydides",4,8,1,2,19,15
"-SUM-",10,9,4,22,8,53
"Diodorus",22,2,0,10,2,14
"Herodotus",1,22,1,1,5,8
"Plutarch",0,7,15,2,7,16
"Polybius",4,2,6,32,2,14
"Thucydides",1,6,1,3,16,11
"-SUM-",6,17,8,16,16,63
"Diodorus",22,1,0,6,0,7
"Herodotus",1,24,4,2,2,9
"Plutarch",3,2,22,4,2,11
"Polybius",6,1,3,35,2,12
"Thucydides",1,6,0,0,21,7
"-SUM-",11,10,7,12,6,46
"Diodorus",23,2,1,12,0,15
"Herodotus",3,34,1,0,6,10
"Plutarch",2,3,9,8,3,16
"Polybius",1,0,2,24,0,3
"Thucydides",1,8,3,6,18,18
"-SUM-",7,13,7,26,9,62
"Diodorus",18,2,0,7,1,10
"Herodotus",1,34,1,3,2,7
"Plutarch",3,5,19,5,2,15
"Polybius",3,1,1,27,0,5
"Thucydides",1,10,3,3,18,17
"-SUM-",8,18,5,18,5,54
"Diodorus",25,2,0,12,0,14
"Herodotus",1,24,2,2,2,7
"Plutarch",1,4,21,7,5,17
"Polybius",2,1,0,28,0,3
"Thucydides",1,5,1,3,21,10
"-SUM-",5,12,3,24,7,51
"Diodorus",23,0,0,9,1,10
"Herodotus",1,34,0,0,6,7
"Plutarch",3,2,15,3,2,10
"Polybius",1,1,3,26,2,7
"Thucydides",2,7,6,1,22,16
"-SUM-",7,10,9,13,11,50
"Diodorus",22,3,2,8,2,15
"Herodotus",1,26,1,1,3,6
"Plutarch",3,4,14,4,4,15
"Polybius",2,0,4,31,0,6
"Thucydides",4,4,5,3,19,16
"-SUM-",10,11,12,16,9,58
"Diodorus",20,0,1,3,1,5
"Herodotus",2,30,0,2,1,5
"Plutarch",4,1,26,7,3,15
"Polybius",2,2,1,27,2,7
"Thucydides",2,7,3,5,18,17
"-SUM-",10,10,5,17,7,49
"Diodorus",28,0,1,5,2,8
"Herodotus",2,30,2,1,4,9
"Plutarch",1,4,18,4,2,11
"Polybius",6,0,1,26,0,7
"Thucydides",2,6,2,0,23,10
"-SUM-",11,10,6,10,8,45
"Diodorus",26,0,0,10,0,10
"Herodotus",0,27,1,2,1,4
"Plutarch",0,4,16,8,0,12
"Polybius",7,2,1,36,1,11
"Thucydides",1,4,2,6,15,13
"-SUM-",8,10,4,26,2,50
"Diodorus",21,4,0,7,0,11
"Herodotus",3,23,1,1,3,8
"Plutarch",1,4,21,7,6,18
"Polybius",2,0,3,31,0,5
"Thucydides",0,2,3,8,19,13
"-SUM-",6,10,7,23,9,55
"Diodorus",24,1,2,6,1,10
"Herodotus",1,31,1,2,6,10
"Plutarch",1,6,15,4,4,15
"Polybius",3,1,1,31,0,5
"Thucydides",2,8,0,4,15,14
"-SUM-",7,16,4,16,11,54
"Diodorus",21,2,1,8,0,11
"Herodotus",3,35,1,2,5,11
"Plutarch",0,1,22,4,1,6
"Polybius",2,0,2,31,1,5
"Thucydides",1,4,0,6,17,11
"-SUM-",6,7,4,20,7,44
"Diodorus",20,0,2,11,2,15
"Herodotus",1,24,2,0,6,9
"Plutarch",3,3,17,6,4,16
"Polybius",4,0,1,28,0,5
"Thucydides",2,6,3,5,20,16
"-SUM-",10,9,8,22,12,61
"Diodorus",26,1,1,8,1,11
"Herodotus",0,25,2,3,1,6
"Plutarch",1,2,24,7,1,11
"Polybius",2,0,3,31,0,5
"Thucydides",0,6,3,5,17,14
"-SUM-",3,9,9,23,3,47
"Diodorus",19,3,2,5,1,11
"Herodotus",3,27,2,2,3,10
