"","Diodorus","Herodotus","Plutarch","Polybius","Thucydides","-SUM-"
"Herodotus",0,14,0,1,2,3
"Plutarch",0,1,8,1,0,2
"Polybius",0,0,0,11,0,0
"Thucydides",0,1,1,2,13,4
"-SUM-",0,2,1,10,2,15
"Diodorus",10,0,0,4,1,5
"Herodotus",2,10,1,0,2,5
"Plutarch",0,0,14,1,0,1
"Polybius",0,0,1,12,0,1
"Thucydides",0,3,1,0,8,4
"-SUM-",2,3,3,5,3,16
"Diodorus",12,0,0,4,1,5
"Herodotus",0,9,0,1,3,4
"Plutarch",2,1,4,1,0,4
"Polybius",0,0,0,13,0,0
"Thucydides",1,4,1,1,12,7
"-SUM-",3,5,1,7,4,20
"Diodorus",14,0,0,1,0,1
"Herodotus",0,13,1,1,0,2
"Plutarch",1,1,6,1,0,3
"Polybius",1,0,0,12,0,1
"Thucydides",0,2,0,2,14,4
"-SUM-",2,3,1,5,0,11
"Diodorus",14,0,0,2,2,4
"Herodotus",0,7,1,0,2,3
"Plutarch",0,1,8,2,0,3
"Polybius",0,0,0,16,1,1
"Thucydides",0,2,1,1,10,4
"-SUM-",0,3,2,5,5,15
"Diodorus",12,0,0,1,1,2
"Herodotus",0,13,1,0,0,1
"Plutarch",0,0,14,2,0,2
"Polybius",0,0,1,9,0,1
"Thucydides",0,4,0,0,12,4
"-SUM-",0,4,2,3,1,10
"Diodorus",13,0,0,1,0,1
"Herodotus",1,7,0,0,0,1
"Plutarch",0,3,11,0,1,4
"Polybius",1,0,0,12,0,1
"Thucydides",0,1,1,3,15,5
"-SUM-",2,4,1,4,1,12
"Diodorus",7,0,0,2,0,2
"Herodotus",0,11,0,0,2,2
"Plutarch",0,2,13,2,4,8
"Polybius",1,0,0,17,0,1
"Thucydides",0,2,1,1,5,4
"-SUM-",1,4,1,5,6,17
"Diodorus",12,0,0,0,0,0
"Herodotus",0,8,2,0,0,2
"Plutarch",0,0,14,3,1,4
"Polybius",3,0,0,11,0,3
"Thucydides",0,4,1,1,10,6
"-SUM-",3,4,3,4,1,15
"Diodorus",17,0,0,2,0,2
"Herodotus",0,12,0,0,1,1
"Plutarch",0,0,5,4,2,6
"Polybius",0,0,0,15,0,0
"Thucydides",0,6,0,1,5,7
"-SUM-",0,6,0,7,3,16
"Diodorus",14,0,0,2,0,2
"Herodotus",0,12,0,0,2,2
"Plutarch",0,1,13,1,2,4
"Polybius",0,0,0,10,0,0
"Thucydides",1,1,1,1,9,4
"-SUM-",1,2,1,4,4,12
"Diodorus",12,0,0,5,0,5
"Herodotus",0,10,1,0,2,3
"Plutarch",0,2,12,2,1,5
"Polybius",0,0,0,16,0,0
"Thucydides",0,1,0,1,5,2
"-SUM-",0,3,1,8,3,15
"Diodorus",13,0,1,0,1,2
"Herodotus",0,10,0,0,2,2
"Plutarch",1,1,12,0,0,2
"Polybius",1,0,0,12,0,1
"Thucydides",1,3,0,0,12,4
"-SUM-",3,4,1,0,3,11
"Diodorus",12,0,0,3,0,3
"Herodotus",1,9,0,0,0,1
"Plutarch",1,1,10,3,0,5
"Polybius",2,0,1,12,0,3
"Thucydides",0,2,0,0,13,2
"-SUM-",4,3,1,6,0,14
"Diodorus",14,0,0,3,0,3
"Herodotus",1,15,0,0,0,1
"Plutarch",1,1,9,0,0,2
"Polybius",1,0,0,14,0,1
"Thucydides",0,0,0,0,11,0
"-SUM-",3,1,0,3,0,7
"Diodorus",14,0,0,1,0,1
"Herodotus",0,14,0,0,0,0
"Plutarch",0,0,10,2,1,3
"Polybius",1,0,0,17,1,2
"Thucydides",0,0,2,1,6,3
"-SUM-",1,0,2,4,2,9
"Diodorus",13,0,0,3,0,3
"Herodotus",0,15,1,0,1,2
"Plutarch",0,1,9,1,0,2
"Polybius",1,0,0,13,0,1
"Thucydides",0,1,1,0,10,2
"-SUM-",1,2,2,4,1,10
"Diodorus",8,1,0,0,0,1
"Herodotus",0,11,0,0,0,0
"Plutarch",0,1,13,1,0,2
"Polybius",0,0,0,20,0,0
"Thucydides",2,5,0,1,7,8
"-SUM-",2,7,0,2,0,11
"Diodorus",12,0,0,1,0,1
"Herodotus",0,15,0,0,0,0
"Plutarch",0,0,9,1,1,2
"Polybius",1,0,1,9,0,2
"Thucydides",1,3,0,2,14,6
"-SUM-",2,3,1,4,1,11
"Diodorus",6,0,0,2,1,3
"Herodotus",1,23,0,0,1,2
"Plutarch",0,0,6,0,0,0
"Polybius",0,0,1,15,0,1
"Thucydides",0,1,1,2,10,4
"-SUM-",1,1,2,4,2,10
"Diodorus",11,0,0,1,1,2
"Herodotus",0,17,0,0,0,0
"Plutarch",0,0,10,1,0,1
"Polybius",0,0,2,11,0,2
"Thucydides",0,2,1,1,12,4
"-SUM-",0,2,3,3,1,9
"Diodorus",6,0,0,2,0,2
"Herodotus",0,14,1,1,0,2
"Plutarch",0,0,11,1,1,2
"Polybius",1,0,0,17,0,1
"Thucydides",0,1,0,3,11,4
"-SUM-",1,1,1,7,1,11
"Diodorus",9,0,0,2,1,3
"Herodotus",0,14,1,0,0,1
"Plutarch",1,1,15,3,0,5
"Polybius",0,0,0,10,1,1
"Thucydides",0,2,0,0,10,2
"-SUM-",1,3,1,5,2,12
"Diodorus",15,0,0,1,0,1
"Herodotus",0,14,1,0,0,1
"Plutarch",0,1,12,1,0,2
"Polybius",1,0,0,11,0,1
"Thucydides",1,2,0,1,9,4
"-SUM-",2,3,1,3,0,9
"Diodorus",10,0,0,2,0,2
"Herodotus",0,9,0,0,0,0
"Plutarch",0,1,16,0,1,2
"Polybius",0,0,0,18,0,0
"Thucydides",0,2,0,1,10,3
"-SUM-",0,3,0,3,1,7
"Diodorus",12,1,0,3,0,4
"Herodotus",0,13,1,0,0,1
"Plutarch",0,0,9,0,0,0
"Polybius",0,0,0,16,0,0
"Thucydides",0,0,0,2,13,2
"-SUM-",0,1,1,5,0,7
"Diodorus",14,0,0,1,0,1
"Herodotus",0,12,0,0,0,0
"Plutarch",0,1,9,2,1,4
"Polybius",1,0,0,14,0,1
"Thucydides",1,2,0,1,11,4
"-SUM-",2,3,0,4,1,10
"Diodorus",11,0,0,2,1,3
"Herodotus",0,12,0,0,2,2
"Plutarch",0,1,8,3,0,4
"Polybius",1,0,0,9,0,1
"Thucydides",1,2,0,3,14,6
"-SUM-",2,3,0,8,3,16
"Diodorus",9,0,0,3,0,3
"Herodotus",0,13,0,0,0,0
"Plutarch",0,1,10,0,1,2
"Polybius",0,0,0,11,0,0
"Thucydides",0,2,1,1,18,4
"-SUM-",0,3,1,4,1,9
"Diodorus",19,0,0,0,0,0
"Herodotus",0,6,0,0,1,1
"Plutarch",1,1,10,0,1,3
"Polybius",1,0,2,16,0,3
"Thucydides",1,0,0,1,10,2
"-SUM-",3,1,2,1,2,9
"Diodorus",14,0,0,1,0,1
"Herodotus",1,14,0,0,3,4
"Plutarch",0,0,6,1,0,1
"Polybius",1,0,1,10,0,2
"Thucydides",1,4,0,2,11,7
"-SUM-",3,4,1,4,3,15
"Diodorus",13,0,0,0,1,1
"Herodotus",0,13,0,0,0,0
"Plutarch",1,1,15,0,1,3
"Polybius",1,0,0,9,0,1
"Thucydides",0,2,0,2,11,4
"-SUM-",2,3,0,2,2,9
"Diodorus",14,0,0,3,0,3
"Herodotus",0,9,0,0,0,0
"Plutarch",1,1,11,0,0,2
"Polybius",0,0,0,12,0,0
"Thucydides",1,2,1,0,15,4
"-SUM-",2,3,1,3,0,9
"Diodorus",13,0,0,2,0,2
"Herodotus",0,12,0,0,2,2
"Plutarch",0,0,13,1,1,2
"Polybius",0,1,1,7,1,3
"Thucydides",0,0,1,3,12,4
"-SUM-",0,1,2,6,4,13
"Diodorus",11,0,0,4,0,4
"Herodotus",1,13,1,0,0,2
"Plutarch",2,2,8,2,1,7
"Polybius",0,0,0,9,0,0
"Thucydides",1,5,1,2,7,9
"-SUM-",4,7,2,8,1,22
"Diodorus",16,0,0,0,0,0
"Herodotus",0,12,0,0,1,1
"Plutarch",2,1,8,1,0,4
"Polybius",0,0,1,8,1,2
"Thucydides",1,2,1,1,14,5
"-SUM-",3,3,2,2,2,12
"Diodorus",16,0,0,4,0,4
"Herodotus",0,9,0,0,1,1
"Plutarch",0,1,8,0,0,1
"Polybius",0,0,0,19,0,0
"Thucydides",1,2,1,1,7,5
"-SUM-",1,3,1,5,1,11
"Diodorus",12,0,0,0,0,0
"Herodotus",0,14,0,1,3,4
"Plutarch",0,1,10,0,0,1
"Polybius",0,0,0,14,0,0
"Thucydides",0,2,0,0,13,2
"-SUM-",0,3,0,1,3,7
"Diodorus",9,0,0,4,0,4
"Herodotus",0,13,0,0,2,2
"Plutarch",0,0,7,1,0,1
"Polybius",0,0,2,18,0,2
"Thucydides",2,1,0,1,10,4
"-SUM-",2,1,2,6,2,13
"Diodorus",12,0,0,2,1,3
"Herodotus",0,15,2,0,1,3
"Plutarch",0,1,7,0,0,1
"Polybius",0,0,0,16,0,0
"Thucydides",0,2,0,2,9,4
"-SUM-",0,3,2,4,2,11
"Diodorus",12,0,0,2,1,3
"Herodotus",0,11,0,0,1,1
"Plutarch",0,1,14,1,1,3
"Polybius",0,0,0,12,0,0
"Thucydides",1,1,1,0,11,3
"-SUM-",1,2,1,3,3,10
"Diodorus",9,0,0,3,1,4
"Herodotus",0,5,0,0,0,0
"Plutarch",1,0,10,1,0,2
"Polybius",0,0,0,18,0,0
"Thucydides",0,6,2,0,14,8
"-SUM-",1,6,2,4,1,14
"Diodorus",14,0,0,3,0,3
"Herodotus",1,10,1,0,3,5
"Plutarch",1,2,8,1,0,4
"Polybius",0,0,1,11,0,1
"Thucydides",1,1,0,1,11,3
"-SUM-",3,3,2,5,3,16
"Diodorus",11,0,0,2,0,2
"Herodotus",0,13,0,0,0,0
"Plutarch",1,0,15,1,0,2
"Polybius",0,0,0,15,0,0
"Thucydides",0,2,1,0,9,3
"-SUM-",1,2,1,3,0,7
"Diodorus",12,1,0,3,0,4
"Herodotus",0,12,0,1,1,2
"Plutarch",1,0,8,2,1,4
"Polybius",0,0,0,11,0,0
"Thucydides",2,3,0,0,12,5
"-SUM-",3,4,0,6,2,15
"Diodorus",14,0,0,3,0,3
"Herodotus",1,14,1,0,0,2
"Plutarch",0,1,10,0,1,2
"Polybius",0,0,1,18,0,1
"Thucydides",0,0,0,1,5,1
"-SUM-",1,1,2,4,1,9
"Diodorus",10,0,0,2,1,3
"Herodotus",0,15,0,0,2,2
"Plutarch",1,1,7,1,1,4
"Polybius",0,0,1,13,0,1
"Thucydides",1,1,1,1,11,4
"-SUM-",2,2,2,4,4,14
"Diodorus",11,1,0,3,0,4
"Herodotus",1,14,0,0,2,3
"Plutarch",0,1,13,1,1,3
"Polybius",1,0,0,10,0,1
"Thucydides",0,1,0,1,9,2
"-SUM-",2,3,0,5,3,13
"Diodorus",8,0,0,2,1,3
"Herodotus",0,17,0,0,0,0
"Plutarch",0,2,13,1,0,3
"Polybius",1,0,1,12,0,2
"Thucydides",0,1,0,1,10,2
"-SUM-",1,3,1,4,1,10
"Diodorus",12,0,0,1,0,1
"Herodotus",0,12,0,0,1,1
"Plutarch",2,0,16,4,3,9
"Polybius",0,0,0,7,1,1
"Thucydides",0,1,0,0,10,1
"-SUM-",2,1,0,5,5,13
"Diodorus",11,0,0,2,0,2
"Herodotus",0,15,1,0,1,2
"Plutarch",2,2,8,0,1,5
"Polybius",2,0,0,11,0,2
"Thucydides",3,1,2,1,7,7
"-SUM-",7,3,3,3,2,18
"Diodorus",4,0,0,1,0,1
"Herodotus",0,17,0,0,1,1
"Plutarch",1,1,11,1,2,5
"Polybius",0,0,0,15,1,1
"Thucydides",1,3,1,1,9,6
"-SUM-",2,4,1,3,4,14
"Diodorus",13,0,0,1,0,1
"Herodotus",1,6,0,0,3,4
"Plutarch",1,0,15,1,1,3
"Polybius",0,0,1,14,0,1
"Thucydides",0,1,0,1,11,2
"-SUM-",2,1,1,3,4,11
"Diodorus",7,0,1,2,1,4
"Herodotus",0,10,1,0,0,1
"Plutarch",0,2,11,2,0,4
"Polybius",1,0,0,15,0,1
"Thucydides",0,4,1,1,11,6
"-SUM-",1,6,3,5,1,16
"Diodorus",10,0,0,2,0,2
"Herodotus",0,15,1,0,0,1
"Plutarch",0,0,11,1,0,1
"Polybius",1,0,2,13,0,3
"Thucydides",0,4,1,1,8,6
"-SUM-",1,4,4,4,0,13
"Diodorus",9,0,0,2,0,2
"Herodotus",0,15,0,0,5,5
"Plutarch",2,0,12,1,1,4
"Polybius",0,0,0,10,0,0
"Thucydides",0,1,0,0,12,1
"-SUM-",2,1,0,3,6,12
"Diodorus",9,0,0,2,0,2
"Herodotus",0,10,1,0,2,3
"Plutarch",0,1,7,2,0,3
"Polybius",2,0,0,14,0,2
"Thucydides",0,3,0,1,16,4
"-SUM-",2,4,1,5,2,14
"Diodorus",10,0,0,3,0,3
"Herodotus",0,11,1,1,0,2
"Plutarch",1,1,11,1,2,5
"Polybius",0,0,0,17,0,0
"Thucydides",1,3,0,1,6,5
"-SUM-",2,4,1,6,2,15
"Diodorus",12,0,0,1,0,1
"Herodotus",1,13,0,0,2,3
"Plutarch",1,0,9,3,1,5
"Polybius",0,0,0,16,0,0
"Thucydides",0,2,1,2,6,5
"-SUM-",2,2,1,6,3,14
"Diodorus",9,1,0,0,0,1
"Herodotus",1,13,1,0,1,3
"Plutarch",0,3,8,3,2,8
"Polybius",0,0,0,10,1,1
"Thucydides",0,2,1,2,12,5
"-SUM-",1,6,2,5,4,18
"Diodorus",9,0,0,2,0,2
"Herodotus",0,13,0,0,0,0
"Plutarch",0,1,8,1,0,2
"Polybius",0,0,0,19,0,0
"Thucydides",0,4,0,1,12,5
"-SUM-",0,5,0,4,0,9
"Diodorus",11,0,0,2,2,4
"Herodotus",0,16,0,0,3,3
"Plutarch",0,1,12,0,1,2
"Polybius",0,0,1,9,0,1
"Thucydides",0,1,1,0,10,2
"-SUM-",0,2,2,2,6,12
"Diodorus",12,0,0,1,1,2
"Herodotus",0,9,1,0,2,3
"Plutarch",0,0,11,0,0,0
"Polybius",1,0,0,15,0,1
"Thucydides",0,3,0,1,13,4
"-SUM-",1,3,1,2,3,10
"Diodorus",8,0,0,2,0,2
"Herodotus",0,14,0,0,2,2
"Plutarch",0,0,16,1,1,2
"Polybius",0,0,0,9,0,0
"Thucydides",0,1,1,1,14,3
"-SUM-",0,1,1,4,3,9
"Diodorus",12,0,0,3,0,3
"Herodotus",0,10,0,0,1,1
"Plutarch",0,0,12,1,0,1
"Polybius",0,0,0,9,0,0
"Thucydides",1,2,2,1,16,6
"-SUM-",1,2,2,5,1,11
"Diodorus",7,0,0,1,1,2
"Herodotus",0,10,1,2,2,5
"Plutarch",0,2,9,2,2,6
"Polybius",2,0,0,14,0,2
"Thucydides",0,2,0,2,11,4
"-SUM-",2,4,1,7,5,19
"Diodorus",11,0,0,1,0,1
"Herodotus",0,16,0,0,1,1
"Plutarch",1,4,13,2,1,8
"Polybius",1,0,0,8,0,1
"Thucydides",1,1,0,0,9,2
"-SUM-",3,5,0,3,2,13
"Diodorus",13,0,0,3,1,4
"Herodotus",0,14,2,0,2,4
"Plutarch",0,1,7,0,0,1
"Polybius",1,0,0,9,0,1
"Thucydides",2,1,0,0,14,3
"-SUM-",3,2,2,3,3,13
"Diodorus",9,1,0,3,0,4
"Herodotus",0,8,0,0,3,3
"Plutarch",1,1,7,2,0,4
"Polybius",1,0,0,20,0,1
"Thucydides",0,2,0,0,12,2
"-SUM-",2,4,0,5,3,14
"Diodorus",11,0,0,6,0,6
"Herodotus",1,14,0,1,0,2
"Plutarch",0,1,4,2,1,4
"Polybius",0,0,0,17,0,0
"Thucydides",0,2,2,0,8,4
"-SUM-",1,3,2,9,1,16
"Diodorus",18,0,0,2,0,2
"Herodotus",1,10,0,0,0,1
"Plutarch",1,1,11,0,0,2
"Polybius",2,0,0,16,0,2
"Thucydides",0,1,0,0,7,1
"-SUM-",4,2,0,2,0,8
"Diodorus",9,0,0,1,0,1
"Herodotus",0,11,0,0,2,2
"Plutarch",1,0,14,1,2,4
"Polybius",1,0,1,11,0,2
"Thucydides",0,1,0,1,14,2
"-SUM-",2,1,1,3,4,11
"Diodorus",8,0,0,1,0,1
"Herodotus",0,14,0,0,2,2
"Plutarch",0,0,9,2,0,2
"Polybius",0,0,0,17,0,0
"Thucydides",0,1,1,2,13,4
"-SUM-",0,1,1,5,2,9
"Diodorus",10,0,0,1,0,1
"Herodotus",0,9,1,0,0,1
"Plutarch",0,1,17,3,1,5
"Polybius",0,0,0,12,1,1
"Thucydides",1,5,0,0,8,6
"-SUM-",1,6,1,4,2,14
"Diodorus",11,0,0,5,0,5
"Herodotus",1,11,0,1,1,3
"Plutarch",0,3,7,0,0,3
"Polybius",1,0,0,14,0,1
"Thucydides",0,3,0,0,12,3
"-SUM-",2,6,0,6,1,15
"Diodorus",11,0,0,3,2,5
"Herodotus",0,10,1,0,0,1
"Plutarch",1,1,11,0,2,4
"Polybius",0,0,0,18,0,0
"Thucydides",0,4,0,1,5,5
"-SUM-",1,5,1,4,4,15
"Diodorus",12,0,0,1,0,1
"Herodotus",1,13,0,0,2,3
"Plutarch",0,3,10,1,1,5
"Polybius",0,0,0,13,1,1
"Thucydides",0,1,1,2,8,4
"-SUM-",1,4,1,4,4,14
"Diodorus",9,0,0,2,0,2
"Herodotus",0,11,0,0,0,0
"Plutarch",0,1,14,0,2,3
"Polybius",0,0,1,17,0,1
"Thucydides",0,1,0,2,10,3
"-SUM-",0,2,1,4,2,9
"Diodorus",10,0,0,0,0,0
"Herodotus",0,12,0,1,0,1
"Plutarch",0,1,13,0,1,2
"Polybius",1,0,1,13,0,2
"Thucydides",0,2,0,0,15,2
"-SUM-",1,3,1,1,1,7
"Diodorus",7,0,0,1,1,2
"Herodotus",1,11,1,0,0,2
"Plutarch",0,2,8,2,1,5
"Polybius",1,0,0,21,0,1
"Thucydides",0,0,1,0,12,1
"-SUM-",2,2,2,3,2,11
"Diodorus",8,0,0,3,0,3
"Herodotus",0,11,0,0,1,1
"Plutarch",0,0,15,0,0,0
"Polybius",1,0,0,13,0,1
"Thucydides",2,1,1,1,13,5
"-SUM-",3,1,1,4,1,10
"Diodorus",12,0,0,1,0,1
"Herodotus",0,11,0,0,0,0
"Plutarch",0,0,13,2,1,3
"Polybius",0,0,0,14,0,0
"Thucydides",1,3,1,3,8,8
"-SUM-",1,3,1,6,1,12
"Diodorus",17,0,0,2,0,2
"Herodotus",0,12,0,0,3,3
"Plutarch",0,0,12,0,0,0
"Polybius",0,0,0,15,1,1
"Thucydides",0,3,0,0,5,3
"-SUM-",0,3,0,2,4,9
"Diodorus",5,0,0,1,1,2
"Herodotus",0,11,0,0,0,0
"Plutarch",0,0,18,2,0,2
"Polybius",1,0,0,13,0,1
"Thucydides",0,2,1,2,13,5
"-SUM-",1,2,1,5,1,10
"Diodorus",17,0,0,3,0,3
"Herodotus",0,8,1,0,2,3
"Plutarch",1,0,15,2,1,4
"Polybius",0,0,0,11,0,0
"Thucydides",1,1,0,1,6,3
"-SUM-",2,1,1,6,3,13
"Diodorus",11,0,0,3,0,3
"Herodotus",0,11,2,0,3,5
"Plutarch",1,0,10,1,0,2
"Polybius",1,0,1,17,0,2
"Thucydides",2,0,0,1,6,3
"-SUM-",4,0,3,5,3,15
"Diodorus",9,0,0,1,0,1
"Herodotus",0,15,0,0,1,1
"Plutarch",0,0,12,2,1,3
"Polybius",0,0,0,13,0,0
"Thucydides",1,2,1,0,12,4
"-SUM-",1,2,1,3,2,9
"Diodorus",8,0,0,2,0,2
"Herodotus",0,10,0,0,2,2
"Plutarch",1,2,16,1,1,5
"Polybius",0,0,0,10,0,0
"Thucydides",2,0,1,2,12,5
"-SUM-",3,2,1,5,3,14
"Diodorus",9,0,0,1,0,1
"Herodotus",0,15,0,0,1,1
"Plutarch",0,0,14,1,1,2
"Polybius",1,0,0,8,0,1
"Thucydides",0,3,0,2,14,5
"-SUM-",1,3,0,4,2,10
"Diodorus",7,0,0,0,1,1
"Herodotus",0,16,0,1,1,2
"Plutarch",1,0,11,1,0,2
"Polybius",0,0,0,21,0,0
"Thucydides",0,1,1,0,8,2
"-SUM-",1,1,1,2,2,7
"Diodorus",14,1,0,2,0,3
"Herodotus",0,16,0,0,0,0
"Plutarch",1,3,7,0,1,5
"Polybius",0,0,0,17,0,0
"Thucydides",0,1,0,1,6,2
"-SUM-",1,5,0,3,1,10
"Diodorus",13,0,0,2,1,3
"Herodotus",1,6,0,1,1,3
"Plutarch",0,0,12,1,0,1
"Polybius",0,0,0,18,1,1
"Thucydides",0,2,0,0,11,2
"-SUM-",1,2,0,4,3,10
"Diodorus",12,1,0,3,0,4
"Herodotus",0,12,0,0,2,2
"Plutarch",0,2,9,0,1,3
"Polybius",0,0,0,14,1,1
"Thucydides",1,0,1,1,10,3
"-SUM-",1,3,1,4,4,13
"Diodorus",10,0,0,0,1,1
"Herodotus",0,14,0,0,0,0
"Plutarch",0,1,12,0,2,3
"Polybius",0,0,2,13,0,2
"Thucydides",0,1,0,0,14,1
"-SUM-",0,2,2,0,3,7
"Diodorus",15,0,0,5,0,5
"Herodotus",1,10,0,1,0,2
"Plutarch",0,1,13,0,1,2
"Polybius",0,0,0,13,0,0
"Thucydides",0,2,0,0,8,2
"-SUM-",1,3,0,6,1,11
"Diodorus",13,0,0,1,0,1
"Herodotus",0,9,0,0,0,0
"Plutarch",1,1,13,1,0,3
"Polybius",1,0,1,14,0,2
"Thucydides",1,0,0,2,12,3
"-SUM-",3,1,1,4,0,9
"Diodorus",12,0,0,3,0,3
"Herodotus",1,9,0,0,0,1
"Plutarch",0,3,12,1,0,4
"Polybius",1,0,0,13,0,1
"Thucydides",0,1,1,2,11,4
"-SUM-",2,4,1,6,0,13
"Diodorus",11,0,0,2,0,2
"Herodotus",0,6,2,0,2,4
"Plutarch",0,0,9,1,0,1
"Polybius",1,0,0,17,0,1
"Thucydides",1,2,1,3,12,7
"-SUM-",2,2,3,6,2,15
"Diodorus",8,1,0,0,0,1
"Herodotus",0,13,0,0,0,0
"Plutarch",0,0,11,1,0,1
"Polybius",1,0,0,14,1,2
"Thucydides",2,2,0,2,14,6
"-SUM-",3,3,0,3,1,10
"Diodorus",10,0,0,2,0,2
"Herodotus",1,12,0,0,1,2
"Plutarch",1,1,10,1,0,3
"Polybius",1,0,0,20,0,1
"Thucydides",0,1,1,1,7,3
"-SUM-",3,2,1,4,1,11
"Diodorus",10,0,0,1,1,2
"Herodotus",0,15,0,2,1,3
"Plutarch",0,0,12,2,0,2
"Polybius",0,0,0,13,0,0
"Thucydides",0,2,0,2,9,4
"-SUM-",0,2,0,7,2,11
"Diodorus",8,0,1,3,0,4
"Herodotus",0,16,0,0,2,2
"Plutarch",1,0,9,3,1,5
"Polybius",1,0,0,14,1,2
"Thucydides",0,0,0,0,10,0
"-SUM-",2,0,1,6,4,13
"Diodorus",6,0,0,3,0,3
"Herodotus",0,15,0,0,0,0
"Plutarch",0,2,6,1,0,3
"Polybius",1,0,0,19,0,1
"Thucydides",0,2,1,0,14,3
"-SUM-",1,4,1,4,0,10
"Diodorus",14,0,0,2,0,2
"Herodotus",0,13,0,0,1,1
"Plutarch",1,0,8,2,0,3
"Polybius",0,0,0,13,0,0
"Thucydides",1,1,1,1,12,4
"-SUM-",2,1,1,5,1,10
"Diodorus",11,0,0,0,0,0
"Herodotus",1,11,0,0,1,2
"Plutarch",0,0,15,0,2,2
"Polybius",0,0,0,16,1,1
"Thucydides",2,1,0,0,9,3
"-SUM-",3,1,0,0,4,8
"Diodorus",7,1,0,1,2,4
"Herodotus",0,16,0,0,0,0
"Plutarch",0,2,13,3,2,7
"Polybius",0,0,0,10,0,0
"Thucydides",0,0,0,3,10,3
"-SUM-",0,3,0,7,4,14
"Diodorus",17,0,0,4,0,4
"Herodotus",0,13,1,0,0,1
"Plutarch",0,2,7,1,1,4
"Polybius",1,0,0,9,0,1
"Thucydides",0,3,0,3,8,6
"-SUM-",1,5,1,8,1,16
"Diodorus",8,1,0,1,0,2
"Herodotus",0,11,1,0,3,4
"Plutarch",0,2,17,2,0,4
"Polybius",0,0,0,7,0,0
"Thucydides",1,2,0,2,12,5
"-SUM-",1,5,1,5,3,15
"Diodorus",12,0,0,1,1,2
"Herodotus",1,16,1,0,1,3
"Plutarch",1,1,8,0,0,2
"Polybius",2,0,0,14,0,2
"Thucydides",1,0,0,1,9,2
"-SUM-",5,1,1,2,2,11
"Diodorus",9,0,0,2,0,2
"Herodotus",0,12,0,0,0,0
"Plutarch",0,0,10,0,2,2
"Polybius",0,0,1,20,0,1
"Thucydides",1,1,0,3,9,5
"-SUM-",1,1,1,5,2,10
"Diodorus",13,0,0,2,0,2
"Herodotus",1,9,3,1,1,6
"Plutarch",0,0,14,0,2,2
"Polybius",1,0,0,5,2,3
"Thucydides",0,0,1,1,14,2
"-SUM-",2,0,4,4,5,15
"Diodorus",12,0,0,2,0,2
"Herodotus",0,8,0,0,0,0
"Plutarch",0,2,10,0,3,5
"Polybius",1,0,1,13,0,2
"Thucydides",1,2,0,1,14,4
"-SUM-",2,4,1,3,3,13
"Diodorus",23,0,0,0,0,0
"Herodotus",0,10,1,0,0,1
"Plutarch",0,1,7,1,0,2
"Polybius",0,0,0,12,0,0
"Thucydides",0,2,0,2,11,4
"-SUM-",0,3,1,3,0,7
"Diodorus",12,0,1,4,0,5
"Herodotus",0,10,0,0,1,1
"Plutarch",1,0,11,0,1,2
"Polybius",0,0,0,11,1,1
"Thucydides",1,2,0,2,12,5
"-SUM-",2,2,1,6,3,14
"Diodorus",9,0,0,2,0,2
"Herodotus",0,9,0,0,1,1
"Plutarch",1,0,15,4,0,5
"Polybius",1,0,0,14,0,1
"Thucydides",0,1,1,2,10,4
"-SUM-",2,1,1,8,1,13
"Diodorus",13,0,0,0,0,0
"Herodotus",0,13,0,0,1,1
"Plutarch",0,3,14,2,0,5
"Polybius",1,0,0,14,0,1
"Thucydides",0,2,0,0,7,2
"-SUM-",1,5,0,2,1,9
"Diodorus",9,0,0,1,0,1
"Herodotus",2,16,0,0,2,4
"Plutarch",1,1,10,2,1,5
"Polybius",1,0,0,15,0,1
"Thucydides",2,2,0,0,5,4
"-SUM-",6,3,0,3,3,15
"Diodorus",17,0,0,0,1,1
"Herodotus",0,11,0,0,3,3
"Plutarch",0,0,12,0,2,2
"Polybius",1,0,0,6,0,1
"Thucydides",1,2,0,2,12,5
"-SUM-",2,2,0,2,6,12
"Diodorus",8,1,0,1,0,2
"Herodotus",0,7,0,1,0,1
"Plutarch",0,0,13,1,1,2
"Polybius",2,0,0,18,0,2
"Thucydides",0,3,2,1,11,6
"-SUM-",2,4,2,4,1,13
"Diodorus",15,0,0,2,1,3
"Herodotus",0,10,1,0,0,1
"Plutarch",0,1,11,2,0,3
"Polybius",0,0,0,13,0,0
"Thucydides",0,2,2,2,8,6
"-SUM-",0,3,3,6,1,13
"Diodorus",10,0,0,4,0,4
"Herodotus",0,12,0,0,1,1
"Plutarch",0,0,13,0,0,0
"Polybius",0,0,1,16,0,1
"Thucydides",1,4,1,2,5,8
"-SUM-",1,4,2,6,1,14
"Diodorus",16,0,0,2,0,2
"Herodotus",0,8,0,0,2,2
"Plutarch",0,0,15,1,1,2
"Polybius",1,0,0,14,0,1
"Thucydides",0,2,0,0,8,2
"-SUM-",1,2,0,3,3,9
"Diodorus",10,0,0,4,0,4
"Herodotus",0,14,0,0,0,0
"Plutarch",0,0,6,0,1,1
"Polybius",0,0,0,19,1,1
"Thucydides",0,3,0,3,9,6
"-SUM-",0,3,0,7,2,12
"Diodorus",12,0,0,0,0,0
"Herodotus",1,11,0,0,1,2
"Plutarch",0,2,12,2,0,4
"Polybius",0,0,0,9,0,0
